dataset_id,x,y_noisy,y_true,degree,noise_level,seed,coeff_scale,coeff_offset,coeff_0,coeff_1,coeff_2,coeff_3,coeff_4
0,0.20100359611797392,12.633303856664467,12.362532035212528,4,low,91,1.6442151036954904,1.8528654927749824,10.235642805214306,7.082382321368232,15.092773161263072,13.82967318109257,-11.511765974892917
0,0.329020466492182,14.680651034753325,14.557429338095222,4,low,91,1.6442151036954904,1.8528654927749824,10.235642805214306,7.082382321368232,15.092773161263072,13.82967318109257,-11.511765974892917
0,0.29649968870107213,15.147397303104333,13.933917655486852,4,low,91,1.6442151036954904,1.8528654927749824,10.235642805214306,7.082382321368232,15.092773161263072,13.82967318109257,-11.511765974892917
0,0.09333366848076785,10.790823520592394,11.038513889542982,4,low,91,1.6442151036954904,1.8528654927749824,10.235642805214306,7.082382321368232,15.092773161263072,13.82967318109257,-11.511765974892917
0,0.33307881249768345,15.461492985512793,14.638399829141946,4,low,91,1.6442151036954904,1.8528654927749824,10.235642805214306,7.082382321368232,15.092773161263072,13.82967318109257,-11.511765974892917
0,0.7252227406119547,24.523911619145906,25.40060666732506,4,low,91,1.6442151036954904,1.8528654927749824,10.235642805214306,7.082382321368232,15.092773161263072,13.82967318109257,-11.511765974892917
0,0.6523627439201868,22.143515157117307,23.033642107753973,4,low,91,1.6442151036954904,1.8528654927749824,10.235642805214306,7.082382321368232,15.092773161263072,13.82967318109257,-11.511765974892917
0,0.5048500951368702,18.083507235391824,18.689628253126585,4,low,91,1.6442151036954904,1.8528654927749824,10.235642805214306,7.082382321368232,15.092773161263072,13.82967318109257,-11.511765974892917
0,0.9473306856047279,32.926532728984824,32.97587228703742,4,low,91,1.6442151036954904,1.8528654927749824,10.235642805214306,7.082382321368232,15.092773161263072,13.82967318109257,-11.511765974892917
0,0.6274015783860872,22.251896107743434,22.251896107743434,4,low,91,1.6442151036954904,1.8528654927749824,10.235642805214306,7.082382321368232,15.092773161263072,13.82967318109257,-11.511765974892917
0,0.9922863408670386,33.45647396283547,34.47566425183522,4,low,91,1.6442151036954904,1.8528654927749824,10.235642805214306,7.082382321368232,15.092773161263072,13.82967318109257,-11.511765974892917
0,0.07612124428230826,11.498128827515464,10.867930268167482,4,low,91,1.6442151036954904,1.8528654927749824,10.235642805214306,7.082382321368232,15.092773161263072,13.82967318109257,-11.511765974892917
0,0.342608527100256,14.690022531624194,14.83128325263096,4,low,91,1.6442151036954904,1.8528654927749824,10.235642805214306,7.082382321368232,15.092773161263072,13.82967318109257,-11.511765974892917
0,0.30693551404416575,14.305378607927874,14.129088823020867,4,low,91,1.6442151036954904,1.8528654927749824,10.235642805214306,7.082382321368232,15.092773161263072,13.82967318109257,-11.511765974892917
0,0.7102046345311069,24.161554578973547,24.903602817550443,4,low,91,1.6442151036954904,1.8528654927749824,10.235642805214306,7.082382321368232,15.092773161263072,13.82967318109257,-11.511765974892917
0,0.9173175433774546,31.621362936652663,31.956466438125997,4,low,91,1.6442151036954904,1.8528654927749824,10.235642805214306,7.082382321368232,15.092773161263072,13.82967318109257,-11.511765974892917
0,0.08090670048179083,10.914281709442598,10.914281709442598,4,low,91,1.6442151036954904,1.8528654927749824,10.235642805214306,7.082382321368232,15.092773161263072,13.82967318109257,-11.511765974892917
0,0.06283323210746627,10.294238808399061,10.743489520587353,4,low,91,1.6442151036954904,1.8528654927749824,10.235642805214306,7.082382321368232,15.092773161263072,13.82967318109257,-11.511765974892917
0,0.5821683004882083,19.41970184793256,20.880415358762253,4,low,91,1.6442151036954904,1.8528654927749824,10.235642805214306,7.082382321368232,15.092773161263072,13.82967318109257,-11.511765974892917
0,0.669198222749069,24.249071918368422,23.56997407506415,4,low,91,1.6442151036954904,1.8528654927749824,10.235642805214306,7.082382321368232,15.092773161263072,13.82967318109257,-11.511765974892917
0,0.00934138260430839,8.725766371279889,10.303130250677134,4,low,91,1.6442151036954904,1.8528654927749824,10.235642805214306,7.082382321368232,15.092773161263072,13.82967318109257,-11.511765974892917
0,0.4219265888414473,15.39785584233995,16.584683092282084,4,low,91,1.6442151036954904,1.8528654927749824,10.235642805214306,7.082382321368232,15.092773161263072,13.82967318109257,-11.511765974892917
0,0.3953914318204177,16.271289077908815,15.968980276195722,4,low,91,1.6442151036954904,1.8528654927749824,10.235642805214306,7.082382321368232,15.092773161263072,13.82967318109257,-11.511765974892917
0,0.07320406111685307,11.275303529926939,10.840076264475265,4,low,91,1.6442151036954904,1.8528654927749824,10.235642805214306,7.082382321368232,15.092773161263072,13.82967318109257,-11.511765974892917
0,0.770298271003691,25.92909738789148,26.914661324328378,4,low,91,1.6442151036954904,1.8528654927749824,10.235642805214306,7.082382321368232,15.092773161263072,13.82967318109257,-11.511765974892917
0,0.1893592532014544,12.197038276273068,12.197038276273068,4,low,91,1.6442151036954904,1.8528654927749824,10.235642805214306,7.082382321368232,15.092773161263072,13.82967318109257,-11.511765974892917
0,0.46800775503024516,16.535407013767564,17.721424999242245,4,low,91,1.6442151036954904,1.8528654927749824,10.235642805214306,7.082382321368232,15.092773161263072,13.82967318109257,-11.511765974892917
0,0.6517485284021176,23.5930693360989,23.014208842576313,4,low,91,1.6442151036954904,1.8528654927749824,10.235642805214306,7.082382321368232,15.092773161263072,13.82967318109257,-11.511765974892917
0,0.008160271266523522,9.818089080370429,10.294449458241784,4,low,91,1.6442151036954904,1.8528654927749824,10.235642805214306,7.082382321368232,15.092773161263072,13.82967318109257,-11.511765974892917
0,0.06797500951575741,11.462338449104557,10.79090343101762,4,low,91,1.6442151036954904,1.8528654927749824,10.235642805214306,7.082382321368232,15.092773161263072,13.82967318109257,-11.511765974892917
1,0.8858804994376257,-48.04853150992369,-47.22239954957662,4,low,92,4.520698097638028,3.3234610137719187,-18.24028742367063,-8.643188178737066,-9.381645307712397,-30.097516150817864,11.303766195385068
1,0.7885815668037246,-41.44311962222657,-41.2783960050074,4,low,92,4.520698097638028,3.3234610137719187,-18.24028742367063,-8.643188178737066,-9.381645307712397,-30.097516150817864,11.303766195385068
1,0.4247281314751076,-25.541861476093988,-25.541861476093988,4,low,92,4.520698097638028,3.3234610137719187,-18.24028742367063,-8.643188178737066,-9.381645307712397,-30.097516150817864,11.303766195385068
1,0.47886964684718936,-25.97415790102657,-27.241276594931982,4,low,92,4.520698097638028,3.3234610137719187,-18.24028742367063,-8.643188178737066,-9.381645307712397,-30.097516150817864,11.303766195385068
1,0.0003540597315497829,-18.361856480653245,-18.243348805959652,4,low,92,4.520698097638028,3.3234610137719187,-18.24028742367063,-8.643188178737066,-9.381645307712397,-30.097516150817864,11.303766195385068
1,0.8563670460738527,-45.11458338072448,-45.34488262250678,4,low,92,4.520698097638028,3.3234610137719187,-18.24028742367063,-8.643188178737066,-9.381645307712397,-30.097516150817864,11.303766195385068
1,0.35332169333664765,-24.944853908492853,-23.616645127276115,4,low,92,4.520698097638028,3.3234610137719187,-18.24028742367063,-8.643188178737066,-9.381645307712397,-30.097516150817864,11.303766195385068
1,0.48674904570575805,-26.793299518384536,-27.506507419748264,4,low,92,4.520698097638028,3.3234610137719187,-18.24028742367063,-8.643188178737066,-9.381645307712397,-30.097516150817864,11.303766195385068
1,0.44127310628200334,-25.352079495372422,-26.038651380272412,4,low,92,4.520698097638028,3.3234610137719187,-18.24028742367063,-8.643188178737066,-9.381645307712397,-30.097516150817864,11.303766195385068
1,0.9385805449325366,-50.68750044624197,-50.73044255365365,4,low,92,4.520698097638028,3.3234610137719187,-18.24028742367063,-8.643188178737066,-9.381645307712397,-30.097516150817864,11.303766195385068
1,0.7176788855059246,-37.525652928887496,-37.40222621387296,4,low,92,4.520698097638028,3.3234610137719187,-18.24028742367063,-8.643188178737066,-9.381645307712397,-30.097516150817864,11.303766195385068
1,0.8403491643961538,-45.23010676030362,-44.35276497572189,4,low,92,4.520698097638028,3.3234610137719187,-18.24028742367063,-8.643188178737066,-9.381645307712397,-30.097516150817864,11.303766195385068
1,0.29151838813445374,-25.594910903493904,-22.22121764089946,4,low,92,4.520698097638028,3.3234610137719187,-18.24028742367063,-8.643188178737066,-9.381645307712397,-30.097516150817864,11.303766195385068
1,0.8352354223951759,-44.04005736501466,-44.04005736501466,4,low,92,4.520698097638028,3.3234610137719187,-18.24028742367063,-8.643188178737066,-9.381645307712397,-30.097516150817864,11.303766195385068
1,0.44743707216595396,-25.82377621116857,-26.228761258436,4,low,92,4.520698097638028,3.3234610137719187,-18.24028742367063,-8.643188178737066,-9.381645307712397,-30.097516150817864,11.303766195385068
1,0.28928025480992503,-21.067178812299495,-22.17511371819006,4,low,92,4.520698097638028,3.3234610137719187,-18.24028742367063,-8.643188178737066,-9.381645307712397,-30.097516150817864,11.303766195385068
1,0.40338105205547437,-24.960080110668123,-24.92954747032706,4,low,92,4.520698097638028,3.3234610137719187,-18.24028742367063,-8.643188178737066,-9.381645307712397,-30.097516150817864,11.303766195385068
1,0.7992888201139771,-43.00104386798085,-41.89756058369899,4,low,92,4.520698097638028,3.3234610137719187,-18.24028742367063,-8.643188178737066,-9.381645307712397,-30.097516150817864,11.303766195385068
1,0.8558364699593536,-44.259485789706034,-45.31171482080368,4,low,92,4.520698097638028,3.3234610137719187,-18.24028742367063,-8.643188178737066,-9.381645307712397,-30.097516150817864,11.303766195385068
1,0.7160573415343857,-36.19749753909663,-37.31816835364222,4,low,92,4.520698097638028,3.3234610137719187,-18.24028742367063,-8.643188178737066,-9.381645307712397,-30.097516150817864,11.303766195385068
1,0.7834497326204786,-40.33775788531728,-40.98475861019736,4,low,92,4.520698097638028,3.3234610137719187,-18.24028742367063,-8.643188178737066,-9.381645307712397,-30.097516150817864,11.303766195385068
1,0.8701322912888495,-47.5512236563458,-46.21263833692142,4,low,92,4.520698097638028,3.3234610137719187,-18.24028742367063,-8.643188178737066,-9.381645307712397,-30.097516150817864,11.303766195385068
1,0.17096165545790587,-18.910542050002082,-20.132883111368685,4,low,92,4.520698097638028,3.3234610137719187,-18.24028742367063,-8.643188178737066,-9.381645307712397,-30.097516150817864,11.303766195385068
1,0.440388715418512,-26.178869317876995,-26.011599731022013,4,low,92,4.520698097638028,3.3234610137719187,-18.24028742367063,-8.643188178737066,-9.381645307712397,-30.097516150817864,11.303766195385068
1,0.7734002135459718,-43.001241043373874,-40.41561363321795,4,low,92,4.520698097638028,3.3234610137719187,-18.24028742367063,-8.643188178737066,-9.381645307712397,-30.097516150817864,11.303766195385068
1,0.9201171323629525,-50.97383652262108,-49.4791437444566,4,low,92,4.520698097638028,3.3234610137719187,-18.24028742367063,-8.643188178737066,-9.381645307712397,-30.097516150817864,11.303766195385068
1,0.35254566451323854,-23.59761327562129,-23.59761327562129,4,low,92,4.520698097638028,3.3234610137719187,-18.24028742367063,-8.643188178737066,-9.381645307712397,-30.097516150817864,11.303766195385068
1,0.11905044935420306,-19.908310763514617,-19.450742006992375,4,low,92,4.520698097638028,3.3234610137719187,-18.24028742367063,-8.643188178737066,-9.381645307712397,-30.097516150817864,11.303766195385068
1,0.3734751544553362,-23.619191993569085,-24.1248580618487,4,low,92,4.520698097638028,3.3234610137719187,-18.24028742367063,-8.643188178737066,-9.381645307712397,-30.097516150817864,11.303766195385068
1,0.18246665264161632,-19.228829253310987,-20.300048298068234,4,low,92,4.520698097638028,3.3234610137719187,-18.24028742367063,-8.643188178737066,-9.381645307712397,-30.097516150817864,11.303766195385068
2,0.6063543377764754,-46.067395901135384,-45.367937638787524,4,low,93,3.346688218661197,2.90403701957701,-44.94870103343127,-28.82462489857148,45.42720919461858,-21.75704930551861,38.5203244821134
2,0.6575115686178157,-43.351865310615715,-43.24712773927006,4,low,93,3.346688218661197,2.90403701957701,-44.94870103343127,-28.82462489857148,45.42720919461858,-21.75704930551861,38.5203244821134
2,0.3072410093435699,-49.70009388801954,-49.80437885456816,4,low,93,3.346688218661197,2.90403701957701,-44.94870103343127,-28.82462489857148,45.42720919461858,-21.75704930551861,38.5203244821134
2,0.9620034851508423,-18.398123409145636,-17.016382836993248,4,low,93,3.346688218661197,2.90403701957701,-44.94870103343127,-28.82462489857148,45.42720919461858,-21.75704930551861,38.5203244821134
2,0.5359189073312937,-47.256162229074675,-47.52061255035624,4,low,93,3.346688218661197,2.90403701957701,-44.94870103343127,-28.82462489857148,45.42720919461858,-21.75704930551861,38.5203244821134
2,0.6596346908866366,-43.4990213131537,-43.14795349827101,4,low,93,3.346688218661197,2.90403701957701,-44.94870103343127,-28.82462489857148,45.42720919461858,-21.75704930551861,38.5203244821134
2,0.9993765288232714,-11.676803822718657,-11.676803822718657,4,low,93,3.346688218661197,2.90403701957701,-44.94870103343127,-28.82462489857148,45.42720919461858,-21.75704930551861,38.5203244821134
2,0.7509839269321912,-39.5001767890616,-37.938408148207586,4,low,93,3.346688218661197,2.90403701957701,-44.94870103343127,-28.82462489857148,45.42720919461858,-21.75704930551861,38.5203244821134
2,0.5385222036694672,-46.064422532933115,-47.455435798782766,4,low,93,3.346688218661197,2.90403701957701,-44.94870103343127,-28.82462489857148,45.42720919461858,-21.75704930551861,38.5203244821134
2,0.7455054534989439,-36.676153990345966,-38.306352070689755,4,low,93,3.346688218661197,2.90403701957701,-44.94870103343127,-28.82462489857148,45.42720919461858,-21.75704930551861,38.5203244821134
2,0.23559819468300558,-45.619491287550424,-49.38406675885004,4,low,93,3.346688218661197,2.90403701957701,-44.94870103343127,-28.82462489857148,45.42720919461858,-21.75704930551861,38.5203244821134
2,0.41635049049258255,-49.87080332255697,-49.48791059424488,4,low,93,3.346688218661197,2.90403701957701,-44.94870103343127,-28.82462489857148,45.42720919461858,-21.75704930551861,38.5203244821134
2,0.8450197568004458,-30.304835239346424,-30.355740393187478,4,low,93,3.346688218661197,2.90403701957701,-44.94870103343127,-28.82462489857148,45.42720919461858,-21.75704930551861,38.5203244821134
2,0.4056467451430634,-50.023823857915296,-49.575566078371246,4,low,93,3.346688218661197,2.90403701957701,-44.94870103343127,-28.82462489857148,45.42720919461858,-21.75704930551861,38.5203244821134
2,0.47455854467315317,-50.55967726230772,-48.76878947166638,4,low,93,3.346688218661197,2.90403701957701,-44.94870103343127,-28.82462489857148,45.42720919461858,-21.75704930551861,38.5203244821134
2,0.6931791837934181,-42.13792619206879,-41.454828197937395,4,low,93,3.346688218661197,2.90403701957701,-44.94870103343127,-28.82462489857148,45.42720919461858,-21.75704930551861,38.5203244821134
2,0.1851633718138186,-49.725830809009395,-48.82131471562231,4,low,93,3.346688218661197,2.90403701957701,-44.94870103343127,-28.82462489857148,45.42720919461858,-21.75704930551861,38.5203244821134
2,0.0682748568112308,-46.71102861993542,-46.71102861993542,4,low,93,3.346688218661197,2.90403701957701,-44.94870103343127,-28.82462489857148,45.42720919461858,-21.75704930551861,38.5203244821134
2,0.6222920053145283,-45.316147640613444,-44.760975377709116,4,low,93,3.346688218661197,2.90403701957701,-44.94870103343127,-28.82462489857148,45.42720919461858,-21.75704930551861,38.5203244821134
2,0.6010183696348603,-43.7384582758363,-45.56075281887067,4,low,93,3.346688218661197,2.90403701957701,-44.94870103343127,-28.82462489857148,45.42720919461858,-21.75704930551861,38.5203244821134
2,0.8694446125686565,-27.869096873818066,-27.95790393219806,4,low,93,3.346688218661197,2.90403701957701,-44.94870103343127,-28.82462489857148,45.42720919461858,-21.75704930551861,38.5203244821134
2,0.05264577893382205,-46.339520740399365,-46.34316952090979,4,low,93,3.346688218661197,2.90403701957701,-44.94870103343127,-28.82462489857148,45.42720919461858,-21.75704930551861,38.5203244821134
2,0.5690645524601465,-44.88748708409733,-46.61074674603213,4,low,93,3.346688218661197,2.90403701957701,-44.94870103343127,-28.82462489857148,45.42720919461858,-21.75704930551861,38.5203244821134
2,0.4053348712820277,-48.90436973733435,-49.57792285951441,4,low,93,3.346688218661197,2.90403701957701,-44.94870103343127,-28.82462489857148,45.42720919461858,-21.75704930551861,38.5203244821134
2,0.8025135774127663,-34.9228155834351,-34.092241201583526,4,low,93,3.346688218661197,2.90403701957701,-44.94870103343127,-28.82462489857148,45.42720919461858,-21.75704930551861,38.5203244821134
2,0.7853720499086303,-35.4512874116899,-35.4512874116899,4,low,93,3.346688218661197,2.90403701957701,-44.94870103343127,-28.82462489857148,45.42720919461858,-21.75704930551861,38.5203244821134
