dataset_id,x,y_noisy,y_true,degree,noise_level,seed,coeff_scale,coeff_offset,coeff_0,coeff_1,coeff_2,coeff_3
0,0.682782012116756,-3.7624119315252127,-3.4518367301022637,3,high,421,3.667684450890375,3.3705947757376657,-9.538280507508105,8.613914352682542,6.571958542665549,-8.981177223802726
0,0.8033108674180206,-3.011053398386115,-3.03338125573079,3,high,421,3.667684450890375,3.3705947757376657,-9.538280507508105,8.613914352682542,6.571958542665549,-8.981177223802726
0,0.05627513121462424,-9.247106218852878,-9.034319274675768,3,high,421,3.667684450890375,3.3705947757376657,-9.538280507508105,8.613914352682542,6.571958542665549,-8.981177223802726
0,0.9884773655240955,-3.2765229238922373,-3.2765229238922373,3,high,421,3.667684450890375,3.3705947757376657,-9.538280507508105,8.613914352682542,6.571958542665549,-8.981177223802726
0,0.20252222877101977,-6.067717717130488,-7.5988229839929895,3,high,421,3.667684450890375,3.3705947757376657,-9.538280507508105,8.613914352682542,6.571958542665549,-8.981177223802726
0,0.11106872140751178,-9.80151116324055,-8.512776423045796,3,high,421,3.667684450890375,3.3705947757376657,-9.538280507508105,8.613914352682542,6.571958542665549,-8.981177223802726
0,0.332953795313925,-6.934686621587084,-6.273190594798043,3,high,421,3.667684450890375,3.3705947757376657,-9.538280507508105,8.613914352682542,6.571958542665549,-8.981177223802726
0,0.7426092423099973,-2.1892159850336306,-3.1953020115388333,3,high,421,3.667684450890375,3.3705947757376657,-9.538280507508105,8.613914352682542,6.571958542665549,-8.981177223802726
0,0.4073783777742175,-4.582318000171231,-5.5456881967174185,3,high,421,3.667684450890375,3.3705947757376657,-9.538280507508105,8.613914352682542,6.571958542665549,-8.981177223802726
0,0.1298869365750257,-8.328252777633399,-8.328252777633399,3,high,421,3.667684450890375,3.3705947757376657,-9.538280507508105,8.613914352682542,6.571958542665549,-8.981177223802726
0,0.229964523578139,-7.819081700451028,-7.319059856958101,3,high,421,3.667684450890375,3.3705947757376657,-9.538280507508105,8.613914352682542,6.571958542665549,-8.981177223802726
0,0.718716448079359,-1.8094522147094327,-3.2868618241345056,3,high,421,3.667684450890375,3.3705947757376657,-9.538280507508105,8.613914352682542,6.571958542665549,-8.981177223802726
0,0.8441844766779014,-2.9861875492951326,-2.9861875492951326,3,high,421,3.667684450890375,3.3705947757376657,-9.538280507508105,8.613914352682542,6.571958542665549,-8.981177223802726
0,0.9284323100787218,-4.618022925841151,-3.0635059223360286,3,high,421,3.667684450890375,3.3705947757376657,-9.538280507508105,8.613914352682542,6.571958542665549,-8.981177223802726
0,0.6596453958946334,-1.541756228318592,-3.574374697367613,3,high,421,3.667684450890375,3.3705947757376657,-9.538280507508105,8.613914352682542,6.571958542665549,-8.981177223802726
0,0.2729863525676218,-4.213753284247328,-6.879754291781298,3,high,421,3.667684450890375,3.3705947757376657,-9.538280507508105,8.613914352682542,6.571958542665549,-8.981177223802726
0,0.8194341868833496,-4.244052493001109,-3.00854597117876,3,high,421,3.667684450890375,3.3705947757376657,-9.538280507508105,8.613914352682542,6.571958542665549,-8.981177223802726
0,0.5789912331986956,-4.968012377643205,-4.090984456806084,3,high,421,3.667684450890375,3.3705947757376657,-9.538280507508105,8.613914352682542,6.571958542665549,-8.981177223802726
0,0.16002067662433772,-9.450731750752372,-8.028391644956756,3,high,421,3.667684450890375,3.3705947757376657,-9.538280507508105,8.613914352682542,6.571958542665549,-8.981177223802726
0,0.9242314641967556,-3.0596935838741572,-3.0537158868858456,3,high,421,3.667684450890375,3.3705947757376657,-9.538280507508105,8.613914352682542,6.571958542665549,-8.981177223802726
0,0.0914330550434751,-10.98072835662824,-8.702607443802581,3,high,421,3.667684450890375,3.3705947757376657,-9.538280507508105,8.613914352682542,6.571958542665549,-8.981177223802726
0,0.45370227907299854,-4.557116626948804,-5.116094442292144,3,high,421,3.667684450890375,3.3705947757376657,-9.538280507508105,8.613914352682542,6.571958542665549,-8.981177223802726
0,0.5743287903478164,-4.214137628209018,-4.124711272008982,3,high,421,3.667684450890375,3.3705947757376657,-9.538280507508105,8.613914352682542,6.571958542665549,-8.981177223802726
0,0.8519703048530171,-3.296814401457387,-2.9832125911661036,3,high,421,3.667684450890375,3.3705947757376657,-9.538280507508105,8.613914352682542,6.571958542665549,-8.981177223802726
0,0.7224719330530441,-2.6386607894963277,-3.271484154057772,3,high,421,3.667684450890375,3.3705947757376657,-9.538280507508105,8.613914352682542,6.571958542665549,-8.981177223802726
0,0.756960454894659,-3.7047412216013926,-3.147634180594964,3,high,421,3.667684450890375,3.3705947757376657,-9.538280507508105,8.613914352682542,6.571958542665549,-8.981177223802726
0,0.2981479631116092,-6.971395716935166,-6.623891999604621,3,high,421,3.667684450890375,3.3705947757376657,-9.538280507508105,8.613914352682542,6.571958542665549,-8.981177223802726
