dataset_id,x,y_noisy,y_true,degree,noise_level,seed,coeff_scale,coeff_offset,coeff_0,coeff_1,coeff_2,coeff_3,coeff_4,coeff_5,coeff_6
0,0.7426381258470621,-4.995739437267102,-4.837344166778955,6,high,5101,3.9190801285576615,3.6461283339250343,-1.3933297925317878,-1.3050759441476791,-1.0420609129991854,-2.168259176004686,-0.8229021546091254,-2.232650017345766,-1.5345831535926504
0,0.8894151043515732,-7.2094681006633685,-7.421201718982878,6,high,5101,3.9190801285576615,3.6461283339250343,-1.3933297925317878,-1.3050759441476791,-1.0420609129991854,-2.168259176004686,-0.8229021546091254,-2.232650017345766,-1.5345831535926504
0,0.1493856116817468,-1.142941997957566,-1.6193653411855358,6,high,5101,3.9190801285576615,3.6461283339250343,-1.3933297925317878,-1.3050759441476791,-1.0420609129991854,-2.168259176004686,-0.8229021546091254,-2.232650017345766,-1.5345831535926504
0,0.05781014237484494,1.275330401002751,-1.4726886017267249,6,high,5101,3.9190801285576615,3.6461283339250343,-1.3933297925317878,-1.3050759441476791,-1.0420609129991854,-2.168259176004686,-0.8229021546091254,-2.232650017345766,-1.5345831535926504
0,0.3902397310281954,-0.23259092226791234,-2.2348808065488526,6,high,5101,3.9190801285576615,3.6461283339250343,-1.3933297925317878,-1.3050759441476791,-1.0420609129991854,-2.168259176004686,-0.8229021546091254,-2.232650017345766,-1.5345831535926504
0,0.28785712926470663,-1.0464987975318765,-1.9180061156813335,6,high,5101,3.9190801285576615,3.6461283339250343,-1.3933297925317878,-1.3050759441476791,-1.0420609129991854,-2.168259176004686,-0.8229021546091254,-2.232650017345766,-1.5345831535926504
0,0.08921475227880382,-1.0366910627788886,-1.5196610360802811,6,high,5101,3.9190801285576615,3.6461283339250343,-1.3933297925317878,-1.3050759441476791,-1.0420609129991854,-2.168259176004686,-0.8229021546091254,-2.232650017345766,-1.5345831535926504
0,0.26569596262323714,-3.3874563819056025,-1.8619131952711454,6,high,5101,3.9190801285576615,3.6461283339250343,-1.3933297925317878,-1.3050759441476791,-1.0420609129991854,-2.168259176004686,-0.8229021546091254,-2.232650017345766,-1.5345831535926504
0,0.607453251894735,-4.363987734033218,-3.4304517922125544,6,high,5101,3.9190801285576615,3.6461283339250343,-1.3933297925317878,-1.3050759441476791,-1.0420609129991854,-2.168259176004686,-0.8229021546091254,-2.232650017345766,-1.5345831535926504
0,0.014744821018541576,-0.18948285627473282,-1.4128064491297156,6,high,5101,3.9190801285576615,3.6461283339250343,-1.3933297925317878,-1.3050759441476791,-1.0420609129991854,-2.168259176004686,-0.8229021546091254,-2.232650017345766,-1.5345831535926504
0,0.327639348941842,-3.3611158101051943,-2.0288576522782535,6,high,5101,3.9190801285576615,3.6461283339250343,-1.3933297925317878,-1.3050759441476791,-1.0420609129991854,-2.168259176004686,-0.8229021546091254,-2.232650017345766,-1.5345831535926504
0,0.7724884432799886,-4.546340329561437,-5.256118803692341,6,high,5101,3.9190801285576615,3.6461283339250343,-1.3933297925317878,-1.3050759441476791,-1.0420609129991854,-2.168259176004686,-0.8229021546091254,-2.232650017345766,-1.5345831535926504
0,0.09564137697334563,-2.3534052529880163,-1.5296658827671268,6,high,5101,3.9190801285576615,3.6461283339250343,-1.3933297925317878,-1.3050759441476791,-1.0420609129991854,-2.168259176004686,-0.8229021546091254,-2.232650017345766,-1.5345831535926504
0,0.5730428571683465,-1.9690762446809387,-3.172431295662657,6,high,5101,3.9190801285576615,3.6461283339250343,-1.3933297925317878,-1.3050759441476791,-1.0420609129991854,-2.168259176004686,-0.8229021546091254,-2.232650017345766,-1.5345831535926504
0,0.10510630337674998,-2.681460399774862,-1.5446622973658912,6,high,5101,3.9190801285576615,3.6461283339250343,-1.3933297925317878,-1.3050759441476791,-1.0420609129991854,-2.168259176004686,-0.8229021546091254,-2.232650017345766,-1.5345831535926504
0,0.6209429304814132,-4.666252856450548,-3.541013038338702,6,high,5101,3.9190801285576615,3.6461283339250343,-1.3933297925317878,-1.3050759441476791,-1.0420609129991854,-2.168259176004686,-0.8229021546091254,-2.232650017345766,-1.5345831535926504
0,0.34690630685878754,-1.0996940381799467,-2.0878048867017895,6,high,5101,3.9190801285576615,3.6461283339250343,-1.3933297925317878,-1.3050759441476791,-1.0420609129991854,-2.168259176004686,-0.8229021546091254,-2.232650017345766,-1.5345831535926504
0,0.3807830447369356,-1.0916825719975094,-2.2009406184195965,6,high,5101,3.9190801285576615,3.6461283339250343,-1.3933297925317878,-1.3050759441476791,-1.0420609129991854,-2.168259176004686,-0.8229021546091254,-2.232650017345766,-1.5345831535926504
0,0.6928560006429448,-3.8562553106380437,-4.23485548057475,6,high,5101,3.9190801285576615,3.6461283339250343,-1.3933297925317878,-1.3050759441476791,-1.0420609129991854,-2.168259176004686,-0.8229021546091254,-2.232650017345766,-1.5345831535926504
0,0.8537629881577797,-6.660761712516591,-6.660761712516591,6,high,5101,3.9190801285576615,3.6461283339250343,-1.3933297925317878,-1.3050759441476791,-1.0420609129991854,-2.168259176004686,-0.8229021546091254,-2.232650017345766,-1.5345831535926504
0,0.33930146816513673,-2.064097383748464,-2.064097383748464,6,high,5101,3.9190801285576615,3.6461283339250343,-1.3933297925317878,-1.3050759441476791,-1.0420609129991854,-2.168259176004686,-0.8229021546091254,-2.232650017345766,-1.5345831535926504
0,0.13792510212777298,-0.7688761112404977,-1.5992648674562189,6,high,5101,3.9190801285576615,3.6461283339250343,-1.3933297925317878,-1.3050759441476791,-1.0420609129991854,-2.168259176004686,-0.8229021546091254,-2.232650017345766,-1.5345831535926504
0,0.6248863594451228,-5.422025101031796,-3.574403173539343,6,high,5101,3.9190801285576615,3.6461283339250343,-1.3933297925317878,-1.3050759441476791,-1.0420609129991854,-2.168259176004686,-0.8229021546091254,-2.232650017345766,-1.5345831535926504
0,0.9780265071473889,-9.78882105640505,-9.78882105640505,6,high,5101,3.9190801285576615,3.6461283339250343,-1.3933297925317878,-1.3050759441476791,-1.0420609129991854,-2.168259176004686,-0.8229021546091254,-2.232650017345766,-1.5345831535926504
0,0.9464144120791593,-8.704909161767427,-8.858063616662443,6,high,5101,3.9190801285576615,3.6461283339250343,-1.3933297925317878,-1.3050759441476791,-1.0420609129991854,-2.168259176004686,-0.8229021546091254,-2.232650017345766,-1.5345831535926504
0,0.18183072538443212,-1.1818827484703158,-1.679519569503439,6,high,5101,3.9190801285576615,3.6461283339250343,-1.3933297925317878,-1.3050759441476791,-1.0420609129991854,-2.168259176004686,-0.8229021546091254,-2.232650017345766,-1.5345831535926504
0,0.6343462724789597,-5.007143901786943,-3.6565451386629957,6,high,5101,3.9190801285576615,3.6461283339250343,-1.3933297925317878,-1.3050759441476791,-1.0420609129991854,-2.168259176004686,-0.8229021546091254,-2.232650017345766,-1.5345831535926504
0,0.11131984972752984,-2.513679408534948,-1.5546825251095486,6,high,5101,3.9190801285576615,3.6461283339250343,-1.3933297925317878,-1.3050759441476791,-1.0420609129991854,-2.168259176004686,-0.8229021546091254,-2.232650017345766,-1.5345831535926504
0,0.5171725625929798,-3.681856229483454,-2.817761150519551,6,high,5101,3.9190801285576615,3.6461283339250343,-1.3933297925317878,-1.3050759441476791,-1.0420609129991854,-2.168259176004686,-0.8229021546091254,-2.232650017345766,-1.5345831535926504
0,0.07687278247737483,-3.2104904948821957,-1.5008326228186313,6,high,5101,3.9190801285576615,3.6461283339250343,-1.3933297925317878,-1.3050759441476791,-1.0420609129991854,-2.168259176004686,-0.8229021546091254,-2.232650017345766,-1.5345831535926504
1,0.38953677343051596,-3.9923434333254946,-5.216633946215518,6,high,5102,2.436054448408167,2.634937322997532,-3.20558277226506,-3.453904381001729,-6.1150905202217025,2.2687568760736414,2.7416542458975135,5.157072718377807,5.377595480784546
1,0.5734179134367288,-5.406103222832753,-5.961749237045721,6,high,5102,2.436054448408167,2.634937322997532,-3.20558277226506,-3.453904381001729,-6.1150905202217025,2.2687568760736414,2.7416542458975135,5.157072718377807,5.377595480784546
1,0.6452011674657637,-5.600953717453587,-5.930654569468717,6,high,5102,2.436054448408167,2.634937322997532,-3.20558277226506,-3.453904381001729,-6.1150905202217025,2.2687568760736414,2.7416542458975135,5.157072718377807,5.377595480784546
1,0.874746619376624,-2.7316819600265405,-2.7316819600265405,6,high,5102,2.436054448408167,2.634937322997532,-3.20558277226506,-3.453904381001729,-6.1150905202217025,2.2687568760736414,2.7416542458975135,5.157072718377807,5.377595480784546
1,0.06629479535216787,-2.442865445710682,-3.4607134225044343,6,high,5102,2.436054448408167,2.634937322997532,-3.20558277226506,-3.453904381001729,-6.1150905202217025,2.2687568760736414,2.7416542458975135,5.157072718377807,5.377595480784546
1,0.6210096046420727,-6.026025172399654,-5.972916983833694,6,high,5102,2.436054448408167,2.634937322997532,-3.20558277226506,-3.453904381001729,-6.1150905202217025,2.2687568760736414,2.7416542458975135,5.157072718377807,5.377595480784546
1,0.1952035360305464,-4.090193921407943,-4.090193921407943,6,high,5102,2.436054448408167,2.634937322997532,-3.20558277226506,-3.453904381001729,-6.1150905202217025,2.2687568760736414,2.7416542458975135,5.157072718377807,5.377595480784546
1,0.2563607256624625,-4.012533488649611,-4.435613774605863,6,high,5102,2.436054448408167,2.634937322997532,-3.20558277226506,-3.453904381001729,-6.1150905202217025,2.2687568760736414,2.7416542458975135,5.157072718377807,5.377595480784546
1,0.1309767947469913,-2.10378150676987,-3.7567375536969583,6,high,5102,2.436054448408167,2.634937322997532,-3.20558277226506,-3.453904381001729,-6.1150905202217025,2.2687568760736414,2.7416542458975135,5.157072718377807,5.377595480784546
1,0.5017646101964107,-7.200351523054943,-5.767976713164126,6,high,5102,2.436054448408167,2.634937322997532,-3.20558277226506,-3.453904381001729,-6.1150905202217025,2.2687568760736414,2.7416542458975135,5.157072718377807,5.377595480784546
1,0.9797382104056985,1.771423704675887,1.6118722148405518,6,high,5102,2.436054448408167,2.634937322997532,-3.20558277226506,-3.453904381001729,-6.1150905202217025,2.2687568760736414,2.7416542458975135,5.157072718377807,5.377595480784546
1,0.39003691621291325,-6.148523957620146,-5.21946073153394,6,high,5102,2.436054448408167,2.634937322997532,-3.20558277226506,-3.453904381001729,-6.1150905202217025,2.2687568760736414,2.7416542458975135,5.157072718377807,5.377595480784546
1,0.12141980803753938,-4.157295130186696,-3.7102981044249312,6,high,5102,2.436054448408167,2.634937322997532,-3.20558277226506,-3.453904381001729,-6.1150905202217025,2.2687568760736414,2.7416542458975135,5.157072718377807,5.377595480784546
1,0.6636309868020827,-6.142101218450358,-5.872822807193003,6,high,5102,2.436054448408167,2.634937322997532,-3.20558277226506,-3.453904381001729,-6.1150905202217025,2.2687568760736414,2.7416542458975135,5.157072718377807,5.377595480784546
1,0.2692379466395478,-5.53792479405455,-4.510752407972027,6,high,5102,2.436054448408167,2.634937322997532,-3.20558277226506,-3.453904381001729,-6.1150905202217025,2.2687568760736414,2.7416542458975135,5.157072718377807,5.377595480784546
1,0.7146762379755998,-4.300633608611511,-5.575914658461234,6,high,5102,2.436054448408167,2.634937322997532,-3.20558277226506,-3.453904381001729,-6.1150905202217025,2.2687568760736414,2.7416542458975135,5.157072718377807,5.377595480784546
1,0.8037804985658723,-5.158852646477127,-4.429661832950137,6,high,5102,2.436054448408167,2.634937322997532,-3.20558277226506,-3.453904381001729,-6.1150905202217025,2.2687568760736414,2.7416542458975135,5.157072718377807,5.377595480784546
1,0.902201176995207,-1.1676595199412898,-1.8339392241071657,6,high,5102,2.436054448408167,2.634937322997532,-3.20558277226506,-3.453904381001729,-6.1150905202217025,2.2687568760736414,2.7416542458975135,5.157072718377807,5.377595480784546
1,0.35172280925623,-3.7802218686302007,-4.998276441115963,6,high,5102,2.436054448408167,2.634937322997532,-3.20558277226506,-3.453904381001729,-6.1150905202217025,2.2687568760736414,2.7416542458975135,5.157072718377807,5.377595480784546
1,0.9348277442353125,-1.3689633722150205,-0.5602635846537961,6,high,5102,2.436054448408167,2.634937322997532,-3.20558277226506,-3.453904381001729,-6.1150905202217025,2.2687568760736414,2.7416542458975135,5.157072718377807,5.377595480784546
1,0.4178284669017206,-5.662924483473879,-5.372955710830975,6,high,5102,2.436054448408167,2.634937322997532,-3.20558277226506,-3.453904381001729,-6.1150905202217025,2.2687568760736414,2.7416542458975135,5.157072718377807,5.377595480784546
1,0.35985237832067307,-3.8092755863929186,-5.045853599873623,6,high,5102,2.436054448408167,2.634937322997532,-3.20558277226506,-3.453904381001729,-6.1150905202217025,2.2687568760736414,2.7416542458975135,5.157072718377807,5.377595480784546
1,0.14861440590965558,-3.858576673076143,-3.844726089449584,6,high,5102,2.436054448408167,2.634937322997532,-3.20558277226506,-3.453904381001729,-6.1150905202217025,2.2687568760736414,2.7416542458975135,5.157072718377807,5.377595480784546
1,0.36558580192729984,-5.079234514694864,-5.079234514694864,6,high,5102,2.436054448408167,2.634937322997532,-3.20558277226506,-3.453904381001729,-6.1150905202217025,2.2687568760736414,2.7416542458975135,5.157072718377807,5.377595480784546
1,0.8787994073189938,-3.888811550781378,-2.608466384838142,6,high,5102,2.436054448408167,2.634937322997532,-3.20558277226506,-3.453904381001729,-6.1150905202217025,2.2687568760736414,2.7416542458975135,5.157072718377807,5.377595480784546
1,0.709596702054697,-6.0787765070491915,-5.615487495261658,6,high,5102,2.436054448408167,2.634937322997532,-3.20558277226506,-3.453904381001729,-6.1150905202217025,2.2687568760736414,2.7416542458975135,5.157072718377807,5.377595480784546
1,0.41565098606907525,-4.382389359953919,-5.36121561692576,6,high,5102,2.436054448408167,2.634937322997532,-3.20558277226506,-3.453904381001729,-6.1150905202217025,2.2687568760736414,2.7416542458975135,5.157072718377807,5.377595480784546
1,0.6751814763442808,-4.107610228842868,-5.824132311051947,6,high,5102,2.436054448408167,2.634937322997532,-3.20558277226506,-3.453904381001729,-6.1150905202217025,2.2687568760736414,2.7416542458975135,5.157072718377807,5.377595480784546
1,0.8769418536039097,-3.6819821053260577,-2.6653281463832914,6,high,5102,2.436054448408167,2.634937322997532,-3.20558277226506,-3.453904381001729,-6.1150905202217025,2.2687568760736414,2.7416542458975135,5.157072718377807,5.377595480784546
1,0.6680395955987107,-5.712465066139907,-5.855415859627125,6,high,5102,2.436054448408167,2.634937322997532,-3.20558277226506,-3.453904381001729,-6.1150905202217025,2.2687568760736414,2.7416542458975135,5.157072718377807,5.377595480784546
2,0.947590309342001,11.92824873853717,12.019277920961546,6,high,5103,4.779879299236404,1.802675912104321,4.777998851662659,5.257192422043821,2.278615748483157,-7.459743295333518,7.6713252899581645,2.084488550798625,-1.6809103201589195
2,0.3133362225326003,5.94287796124623,6.498146219738858,6,high,5103,4.779879299236404,1.802675912104321,4.777998851662659,5.257192422043821,2.278615748483157,-7.459743295333518,7.6713252899581645,2.084488550798625,-1.6809103201589195
2,0.846283460966759,9.892492564897909,10.559875863907942,6,high,5103,4.779879299236404,1.802675912104321,4.777998851662659,5.257192422043821,2.278615748483157,-7.459743295333518,7.6713252899581645,2.084488550798625,-1.6809103201589195
2,0.6598111785394465,8.475253119146084,8.671871367436562,6,high,5103,4.779879299236404,1.802675912104321,4.777998851662659,5.257192422043821,2.278615748483157,-7.459743295333518,7.6713252899581645,2.084488550798625,-1.6809103201589195
2,0.6860464195513988,8.889310044439812,8.889310044439812,6,high,5103,4.779879299236404,1.802675912104321,4.777998851662659,5.257192422043821,2.278615748483157,-7.459743295333518,7.6713252899581645,2.084488550798625,-1.6809103201589195
