dataset_id,x,y_noisy,y_true,degree,noise_level,seed,coeff_scale,coeff_offset,coeff_0,coeff_1,coeff_2,coeff_3
0,0.13860706452767413,6.194348320647885,7.024969240403346,3,low,601,1.3821496710162315,3.96282768069001,6.032237669569796,6.239399385848953,5.78049478550315,6.328549946497844
0,0.9883836502156281,24.288337324975895,23.95669430675494,3,low,601,1.3821496710162315,3.96282768069001,6.032237669569796,6.239399385848953,5.78049478550315,6.328549946497844
0,0.46426665154837277,10.685079877146336,10.808226850050929,3,low,601,1.3821496710162315,3.96282768069001,6.032237669569796,6.239399385848953,5.78049478550315,6.328549946497844
0,0.9850264325886134,23.579258250783035,23.83539507040868,3,low,601,1.3821496710162315,3.96282768069001,6.032237669569796,6.239399385848953,5.78049478550315,6.328549946497844
0,0.15927227530339794,6.791307020668713,7.198208268128603,3,low,601,1.3821496710162315,3.96282768069001,6.032237669569796,6.239399385848953,5.78049478550315,6.328549946497844
0,0.004123807705247562,4.675043078535934,6.058066498526034,3,low,601,1.3821496710162315,3.96282768069001,6.032237669569796,6.239399385848953,5.78049478550315,6.328549946497844
0,0.6352839055083149,14.41729356518619,13.95153854332631,3,low,601,1.3821496710162315,3.96282768069001,6.032237669569796,6.239399385848953,5.78049478550315,6.328549946497844
0,0.4045529953648491,9.74575687921486,9.921475100386603,3,low,601,1.3821496710162315,3.96282768069001,6.032237669569796,6.239399385848953,5.78049478550315,6.328549946497844
0,0.6945130116824217,15.129781581221495,15.27384012467171,3,low,601,1.3821496710162315,3.96282768069001,6.032237669569796,6.239399385848953,5.78049478550315,6.328549946497844
0,0.24538049060124323,7.560211600400616,8.00482003863152,3,low,601,1.3821496710162315,3.96282768069001,6.032237669569796,6.239399385848953,5.78049478550315,6.328549946497844
0,0.48738176248552967,10.26176786250438,11.17898766504982,3,low,601,1.3821496710162315,3.96282768069001,6.032237669569796,6.239399385848953,5.78049478550315,6.328549946497844
0,0.045980808525266315,6.564292147548235,6.331966846074038,3,low,601,1.3821496710162315,3.96282768069001,6.032237669569796,6.239399385848953,5.78049478550315,6.328549946497844
0,0.6592024465556906,15.27798251601304,14.470011557488785,3,low,601,1.3821496710162315,3.96282768069001,6.032237669569796,6.239399385848953,5.78049478550315,6.328549946497844
0,0.4825966442084737,7.708353429078015,11.100932378410947,3,low,601,1.3821496710162315,3.96282768069001,6.032237669569796,6.239399385848953,5.78049478550315,6.328549946497844
0,0.1946792985332948,7.512694750432956,7.512694750432956,3,low,601,1.3821496710162315,3.96282768069001,6.032237669569796,6.239399385848953,5.78049478550315,6.328549946497844
0,0.5818152449374528,12.850309523605484,12.865570657249718,3,low,601,1.3821496710162315,3.96282768069001,6.032237669569796,6.239399385848953,5.78049478550315,6.328549946497844
0,0.014919020539128636,4.7149984603670365,6.126631018146401,3,low,601,1.3821496710162315,3.96282768069001,6.032237669569796,6.239399385848953,5.78049478550315,6.328549946497844
0,0.8110007944604941,18.602044308088157,18.270088490427334,3,low,601,1.3821496710162315,3.96282768069001,6.032237669569796,6.239399385848953,5.78049478550315,6.328549946497844
