dataset_id,x,y_noisy,y_true,degree,noise_level,seed,coeff_scale,coeff_offset,coeff_0,coeff_1,coeff_2,coeff_3
0,0.3148712058637009,3.39386843847565,3.39386843847565,3,high,4201,2.122459064627544,2.1702275256617396,2.4604513482244847,1.8115269961992972,2.829764514877966,2.641641402651618
0,0.42819610176929357,4.535653670597418,3.9623796219949194,3,high,4201,2.122459064627544,2.1702275256617396,2.4604513482244847,1.8115269961992972,2.829764514877966,2.641641402651618
0,0.32279156275572896,3.3965186065053357,3.4288890869235242,3,high,4201,2.122459064627544,2.1702275256617396,2.4604513482244847,1.8115269961992972,2.829764514877966,2.641641402651618
0,0.8376034867892549,5.94287045408584,7.515446472204432,3,high,4201,2.122459064627544,2.1702275256617396,2.4604513482244847,1.8115269961992972,2.829764514877966,2.641641402651618
0,0.10892504384504564,3.385797750296546,2.694760163712404,3,high,4201,2.122459064627544,2.1702275256617396,2.4604513482244847,1.8115269961992972,2.829764514877966,2.641641402651618
0,0.17848209207284138,2.3826668449707693,2.888940631240427,3,high,4201,2.122459064627544,2.1702275256617396,2.4604513482244847,1.8115269961992972,2.829764514877966,2.641641402651618
0,0.7582244300075965,7.407536763992683,6.612347712478263,3,high,4201,2.122459064627544,2.1702275256617396,2.4604513482244847,1.8115269961992972,2.829764514877966,2.641641402651618
0,0.18679332533737558,2.9552026079629807,2.9147849431821364,3,high,4201,2.122459064627544,2.1702275256617396,2.4604513482244847,1.8115269961992972,2.829764514877966,2.641641402651618
0,0.14945075557600285,4.02792576198663,2.803207673769366,3,high,4201,2.122459064627544,2.1702275256617396,2.4604513482244847,1.8115269961992972,2.829764514877966,2.641641402651618
0,0.7087120458179225,5.550797428021044,6.105952521834813,3,high,4201,2.122459064627544,2.1702275256617396,2.4604513482244847,1.8115269961992972,2.829764514877966,2.641641402651618
0,0.03008907079391121,1.3519678595304694,2.5175924072314473,3,high,4201,2.122459064627544,2.1702275256617396,2.4604513482244847,1.8115269961992972,2.829764514877966,2.641641402651618
0,0.33267971610032465,3.584308673054417,3.4735602256430558,3,high,4201,2.122459064627544,2.1702275256617396,2.4604513482244847,1.8115269961992972,2.829764514877966,2.641641402651618
0,0.16199094941225345,3.0813440512543733,2.839387498548376,3,high,4201,2.122459064627544,2.1702275256617396,2.4604513482244847,1.8115269961992972,2.829764514877966,2.641641402651618
0,0.07643191723814469,2.6166203559542915,2.6166203559542915,3,high,4201,2.122459064627544,2.1702275256617396,2.4604513482244847,1.8115269961992972,2.829764514877966,2.641641402651618
0,0.3367443028271513,3.5124322326363133,3.4922317029531533,3,high,4201,2.122459064627544,2.1702275256617396,2.4604513482244847,1.8115269961992972,2.829764514877966,2.641641402651618
0,0.2884028659461024,2.8731189523989586,3.281638398064112,3,high,4201,2.122459064627544,2.1702275256617396,2.4604513482244847,1.8115269961992972,2.829764514877966,2.641641402651618
0,0.7524384050777664,6.871514159142809,6.550971058978098,3,high,4201,2.122459064627544,2.1702275256617396,2.4604513482244847,1.8115269961992972,2.829764514877966,2.641641402651618
0,0.3774865779902904,3.797875369714451,3.6896038013165047,3,high,4201,2.122459064627544,2.1702275256617396,2.4604513482244847,1.8115269961992972,2.829764514877966,2.641641402651618
0,0.3420078658693678,0.39610076001853844,3.5166810383876124,3,high,4201,2.122459064627544,2.1702275256617396,2.4604513482244847,1.8115269961992972,2.829764514877966,2.641641402651618
0,0.613445171506976,4.469658721576616,5.24642584617511,3,high,4201,2.122459064627544,2.1702275256617396,2.4604513482244847,1.8115269961992972,2.829764514877966,2.641641402651618
0,0.9118873622256529,7.683153338675718,8.468494355807541,3,high,4201,2.122459064627544,2.1702275256617396,2.4604513482244847,1.8115269961992972,2.829764514877966,2.641641402651618
0,0.00435044156851494,2.038656190403375,2.4683860651690983,3,high,4201,2.122459064627544,2.1702275256617396,2.4604513482244847,1.8115269961992972,2.829764514877966,2.641641402651618
0,0.6368653304262286,6.96468722165184,5.444260265386707,3,high,4201,2.122459064627544,2.1702275256617396,2.4604513482244847,1.8115269961992972,2.829764514877966,2.641641402651618
0,0.9349172064168337,7.995860142272262,8.786197009988113,3,high,4201,2.122459064627544,2.1702275256617396,2.4604513482244847,1.8115269961992972,2.829764514877966,2.641641402651618
0,0.7341699747345044,6.36103366749936,6.36103366749936,3,high,4201,2.122459064627544,2.1702275256617396,2.4604513482244847,1.8115269961992972,2.829764514877966,2.641641402651618
0,0.307439734917617,3.256287609449186,3.3616171176783403,3,high,4201,2.122459064627544,2.1702275256617396,2.4604513482244847,1.8115269961992972,2.829764514877966,2.641641402651618
0,0.7908128331371078,6.684147024508305,6.9691788489243995,3,high,4201,2.122459064627544,2.1702275256617396,2.4604513482244847,1.8115269961992972,2.829764514877966,2.641641402651618
0,0.8895819258625197,10.841995002781138,8.170956297908992,3,high,4201,2.122459064627544,2.1702275256617396,2.4604513482244847,1.8115269961992972,2.829764514877966,2.641641402651618
0,0.2609088757250525,2.4776391312475727,3.1726447298006764,3,high,4201,2.122459064627544,2.1702275256617396,2.4604513482244847,1.8115269961992972,2.829764514877966,2.641641402651618
0,0.11398325836589696,3.30976695253978,2.7076119007882364,3,high,4201,2.122459064627544,2.1702275256617396,2.4604513482244847,1.8115269961992972,2.829764514877966,2.641641402651618
1,0.7485158664093169,3.9794450616012567,3.9794450616012567,3,high,4202,3.943766638919131,3.900852771943149,5.215200047620038,4.146127676717753,-2.600882518410615,-6.872088218455469
1,0.9690164912322339,0.848164574884318,0.537745007180522,3,high,4202,3.943766638919131,3.900852771943149,5.215200047620038,4.146127676717753,-2.600882518410615,-6.872088218455469
1,0.43209294593109204,5.718879520057543,5.966720370392561,3,high,4202,3.943766638919131,3.900852771943149,5.215200047620038,4.146127676717753,-2.600882518410615,-6.872088218455469
