true_degree,noise_level,seed,selected_degree,c1,c2,coefficients
4,low,901,2,0.0,1.0,"[-12.072855501575336, -54.630703057584284, 59.93944088044186]"
4,low,902,3,0.2,0.8,"[-21.25914503876997, 38.507734046598564, -12.371116205508752, -18.49266531795716]"
4,low,903,2,0.42857142857142855,0.5714285714285714,"[-3.3209320802910747, 3.4624661230567653, -16.574252570316787]"
4,low,904,2,0.2,0.8,"[-4.0230181462607675, -7.71167941251538, -5.774816922749105]"
4,low,905,4,0.42857142857142855,0.5714285714285714,"[15.789659429596625, -15.23681841195942, 12.045693698571569, -61.85964409386009, 59.19787019740168]"
4,low,906,3,1.0,0.0,"[29.28876633886614, -15.930457414243659, 44.81588640684162, -45.55532325630968]"
4,low,907,3,0.5714285714285714,0.42857142857142855,"[2.834411235264388, 14.401643484886343, -19.87730386038794, 26.954185366075276]"
4,low,908,3,0.2,0.8,"[39.10425102846979, -23.320796170671628, -30.669249372185764, 63.72839236985153]"
4,low,909,2,0.5714285714285714,0.42857142857142855,"[-5.046567079804464, -1.7565400461277834, 13.235880297642549]"
4,low,910,2,0.8,0.2,"[-7.90057269945503, 13.059741793900217, -24.214317564326564]"
4,low,911,3,0.8,0.2,"[5.732360101163375, -10.748570016038824, 13.668594801854802, -27.280561008617106]"
4,low,912,3,0.6666666666666666,0.3333333333333333,"[13.575745400179946, 2.339462366100529, 33.100700065466015, -74.26554150276318]"
4,low,913,1,0.42857142857142855,0.5714285714285714,"[4.977145239772459, 13.20106329207077]"
4,low,914,3,0.5,0.5,"[65.68918343521231, 75.84164258649793, -146.51806710714877, 67.40694810801759]"
4,low,915,2,0.0,1.0,"[-9.357698824215287, -7.23609977132374, -4.215475175800123]"
4,low,916,2,0.2,0.8,"[-6.53133587732841, -8.676205096053588, 19.290665163196213]"
4,low,917,3,0.6666666666666666,0.3333333333333333,"[-4.320239495757615, -14.528323581954048, 28.808276804703283, -29.121818067802945]"
4,low,918,2,0.2,0.8,"[8.131749467715084, 0.386389062840736, -11.247996857992216]"
4,low,919,2,0.2,0.8,"[4.691886842476954, 1.4473717455855664, 9.646946751152358]"
4,low,920,2,0.8,0.2,"[3.7847482889973434, -12.420829637351204, -4.077114331507182]"
4,low,921,2,0.6666666666666666,0.3333333333333333,"[15.832331044781508, -21.554744993399563, 9.578540815305882]"
4,low,922,2,0.5714285714285714,0.42857142857142855,"[2.7725379000011308, -5.566903383668837, 21.59724232637254]"
4,low,923,3,0.2,0.8,"[29.182002051576397, -62.26521523746025, 92.89079206045537, -50.842547072734966]"
4,low,924,3,0.0,1.0,"[-3.7629494699663204, 6.565506019409529, -14.791836659391707, 23.892547740450286]"
4,low,925,3,0.3333333333333333,0.6666666666666666,"[40.79374978174931, -16.42280345723835, -40.978720854038016, 46.00669426885645]"
4,low,926,3,0.2,0.8,"[-23.067259915053896, 5.018840721806709, 78.06824960240536, -90.00546167285569]"
4,low,927,3,0.2,0.8,"[-35.22710966688807, -24.932765814270585, -8.339424590854085, 26.375133636719216]"
4,low,928,3,0.0,1.0,"[-25.033713301772437, 23.46038332353587, 28.770478600480125, -58.80989098335776]"
4,low,929,2,0.3333333333333333,0.6666666666666666,"[-16.74738166488702, -6.00636852616079, -9.087442767442367]"
4,low,930,2,0.42857142857142855,0.5714285714285714,"[27.40947507916089, -22.884952744914905, 33.32160822827253]"
4,low,931,3,0.8,0.2,"[-22.036702214463023, 11.840490361194554, 30.796079314140716, -55.175200872791635]"
4,low,932,2,0.6666666666666666,0.3333333333333333,"[-4.871627654494768, -14.794820118467808, 29.590312419676753]"
4,low,933,4,0.5714285714285714,0.42857142857142855,"[10.373383772040958, -5.064680727391733, 71.1547207162455, -137.52170336481845, 91.67954482267825]"
4,low,934,2,0.3333333333333333,0.6666666666666666,"[-19.209553492149055, 6.174196148374225, -17.00362417156591]"
4,low,935,3,1.0,0.0,"[5.638286001674477, -5.904466841371689, 47.915186553863435, -29.97341976605281]"
4,low,936,2,0.0,1.0,"[24.0615620465333, -19.561506363886707, 47.086935492708264]"
4,low,937,3,0.0,1.0,"[-7.1271204128245405, -10.144501371822946, 13.906465472466818, -17.9817114480622]"
4,low,938,4,1.0,0.0,"[29.658064224920267, -21.69262186116418, 27.497514360819782, -67.82670923824777, 72.39912753228717]"
4,low,939,3,0.2,0.8,"[13.742290637509495, -12.08269741564257, 24.878890714371693, -30.083071596271406]"
4,low,940,3,0.3333333333333333,0.6666666666666666,"[20.582774059480272, 5.147247385003106, 5.135107493528205, -28.167390683705314]"
4,low,941,2,0.0,1.0,"[-5.808834271837236, 11.589316641431248, -27.61892267045441]"
4,low,942,3,0.42857142857142855,0.5714285714285714,"[-19.973629989568387, -26.518657901527064, 2.3728034574219175, 38.34379748177233]"
4,low,943,2,0.5714285714285714,0.42857142857142855,"[13.463836023944733, -17.41167171101645, 34.63829313032091]"
4,low,944,3,0.2,0.8,"[19.027491532321392, 10.6237060770232, -29.781201149079237, 33.14805716949536]"
4,low,945,4,0.5714285714285714,0.42857142857142855,"[27.261827460604604, -30.051560672272583, 23.291555077004805, 82.7388928455872, -98.50293402462789]"
4,low,946,3,0.2,0.8,"[-2.7205288323851535, 8.987773714108577, -14.253415212328404, 22.185357370457808]"
4,low,947,1,0.0,1.0,"[-4.613012707877568, 10.152513702029331]"
4,low,948,2,0.42857142857142855,0.5714285714285714,"[-17.886416424052396, -7.126704499732751, 17.758930745973952]"
4,low,949,2,0.3333333333333333,0.6666666666666666,"[-3.6579628793475636, 5.0932886941174615, -18.310971313326252]"
4,low,950,3,0.5,0.5,"[-3.5528064723525534, 7.004880185678906, -6.517212915993025, 11.682541363321503]"
4,low,951,3,0.8,0.2,"[-3.0342650220678054, -7.129993167981251, 24.48388321767102, -36.85728546475351]"
4,low,952,1,0.42857142857142855,0.5714285714285714,"[5.453082375483175, 12.186357624633862]"
4,low,953,3,0.8,0.2,"[8.63874113498996, 4.6942127079392115, 28.11381100202591, -50.14752952207925]"
4,low,954,2,0.3333333333333333,0.6666666666666666,"[-4.890617739785374, 0.9734524692276849, -14.19562363032897]"
4,low,955,2,0.5,0.5,"[7.543424329887298, -7.187570754511574, 16.671451483877135]"
4,low,956,2,0.42857142857142855,0.5714285714285714,"[13.774978558340988, -35.1356445623104, 52.50657908738875]"
4,low,957,1,0.8,0.2,"[-4.9808610189058, -17.08729572687311]"
4,low,958,2,0.3333333333333333,0.6666666666666666,"[-26.47734825932898, -31.612159096589114, 15.279335647488702]"
4,low,959,3,0.5,0.5,"[24.085184605824473, -10.511979123149063, -61.33517275982786, 74.69164597593863]"
4,low,960,3,0.42857142857142855,0.5714285714285714,"[5.0468244787397065, -9.169852217279345, 17.149952063388408, -23.547185862327524]"
4,low,961,3,0.6666666666666666,0.3333333333333333,"[-12.090283556179111, 8.755113997059182, -23.40225024846453, 28.782536800041193]"
4,low,962,2,0.0,1.0,"[-1.534447430622998, -16.79064110138281, 28.951301769574016]"
4,low,963,3,0.42857142857142855,0.5714285714285714,"[6.071300348483322, 10.587776636435404, -1.3593868098173696, -24.594553083606066]"
4,low,964,3,0.0,1.0,"[3.0721611224148444, 5.218255695535072, -15.804520799790302, 23.83498519891741]"
4,low,965,1,0.2,0.8,"[13.929184155873859, -21.30003167597704]"
4,low,966,2,0.5714285714285714,0.42857142857142855,"[-5.858287887686245, 3.690536150614526, 9.366070548215692]"
4,low,967,3,0.42857142857142855,0.5714285714285714,"[-11.263744829812993, -12.675926165195623, 15.894880113219358, 15.677423890891012]"
4,low,968,3,0.0,1.0,"[-55.062898596711356, -52.77006883265098, 101.8232886399812, -44.75187660348111]"
4,low,969,3,0.5714285714285714,0.42857142857142855,"[-25.961437084682654, -12.057529381589948, -39.8840766794309, 43.88810436314133]"
4,low,970,1,0.42857142857142855,0.5714285714285714,"[5.15235501254994, -10.66931142233416]"
4,low,971,2,0.2,0.8,"[-7.452268243788324, -6.747940610902172, -6.890956113976297]"
4,low,972,3,0.0,1.0,"[-4.08110855069024, 1.4619288167507511, -3.049297517980184, -9.641227574423741]"
4,low,973,2,0.3333333333333333,0.6666666666666666,"[-5.992712310678304, -6.311758627288064, -11.966663956249395]"
4,low,974,2,0.3333333333333333,0.6666666666666666,"[7.931417114536431, 6.903059093132543, 8.672922188635313]"
4,low,975,3,0.8,0.2,"[24.934882645862963, -28.88660184043368, 43.13426900409153, -38.69678094688777]"
4,low,976,3,0.0,1.0,"[4.781084299363088, -4.264136075679168, -5.71037399395537, 22.771760802364483]"
4,low,977,3,0.0,1.0,"[-12.455382245388202, -11.016596568541841, 15.938145722294458, -22.715035790341744]"
