true_degree,noise_level,seed,selected_degree,c1,c2,coefficients
5,moderate,3001,2,0.42857142857142855,0.5714285714285714,"[8.533720880159713, -0.8528545888616611, -11.741979217202232]"
5,moderate,3002,2,0.3333333333333333,0.6666666666666666,"[-8.129223111396687, 13.385705031013899, -5.923532758477716]"
5,moderate,3003,3,0.3333333333333333,0.6666666666666666,"[8.027486934486774, -19.695223585277223, 59.86642075557081, -34.28503735114362]"
5,moderate,3004,4,0.5,0.5,"[-1.4798986160672436, -25.441716403263666, 114.48674588372135, -166.012514955323, 85.79247791896172]"
5,moderate,3005,3,0.6666666666666666,0.3333333333333333,"[3.903633306985137, 20.506769921892595, -39.611864657474015, 48.36569891269484]"
5,moderate,3006,3,0.5714285714285714,0.42857142857142855,"[6.219416925181354, -7.457211321497105, 33.83832314334333, -38.36006597335801]"
5,moderate,3007,3,0.0,1.0,"[-9.242683624568771, -15.331712438174437, 30.92829170470206, -26.950632591075237]"
5,moderate,3008,3,0.0,1.0,"[-14.374515312110052, -28.677794885779218, 90.0743565101785, -70.22870968481163]"
5,moderate,3009,2,0.6666666666666666,0.3333333333333333,"[-4.359350278257449, -4.400293694048993, -5.494745093027719]"
5,moderate,3010,4,0.6666666666666666,0.3333333333333333,"[-25.05082497575976, 31.13880223833846, 20.844511871303602, -136.0840431538768, 98.72884510492209]"
5,moderate,3011,2,0.0,1.0,"[-5.600849765235877, 9.60124941705759, -15.836156397397902]"
5,moderate,3012,2,0.8,0.2,"[14.011287690444497, 22.26306318870524, -13.64032162986729]"
5,moderate,3013,2,0.8,0.2,"[4.772110768419826, -3.5167605795725625, -5.723235102373475]"
5,moderate,3014,2,0.3333333333333333,0.6666666666666666,"[65.79449093618182, 36.55333212553973, -21.323029890478427]"
5,moderate,3015,3,0.3333333333333333,0.6666666666666666,"[-6.0273427588142425, -5.4414969827344235, 49.92118360767443, -55.49952351593496]"
5,moderate,3016,2,0.42857142857142855,0.5714285714285714,"[-0.5113490557963529, -1.3202896918124531, 7.516327665913707]"
5,moderate,3017,1,0.3333333333333333,0.6666666666666666,"[-3.496582339901495, 6.8149177059203465]"
5,moderate,3018,2,0.0,1.0,"[-6.437629340538417, 16.13010394549592, -23.92619723282447]"
5,moderate,3019,3,0.42857142857142855,0.5714285714285714,"[12.1770275929244, -35.44288157845112, 69.34544498497152, -53.73157668400696]"
5,moderate,3020,2,0.8,0.2,"[1.8962811028886384, 2.154346516716186, -10.3618233894105]"
5,moderate,3021,2,0.42857142857142855,0.5714285714285714,"[-52.95445987734413, 56.381956777783074, -18.779289801561344]"
5,moderate,3022,3,0.0,1.0,"[21.279401142304952, 56.204834607040155, -201.5190236238644, 154.32695350328316]"
5,moderate,3023,3,0.0,1.0,"[14.146955282057904, -4.0977388201832134, -62.9381565730052, 65.9549248225455]"
5,moderate,3024,1,0.8,0.2,"[-3.329689921144818, -11.770314673662714]"
5,moderate,3025,3,0.5714285714285714,0.42857142857142855,"[-13.785157682106318, 1.9007746278334818, -30.428281008558326, 21.768450034284673]"
5,moderate,3026,3,0.42857142857142855,0.5714285714285714,"[11.562038677944601, 3.9830467065661024, 50.01314087620575, -51.39723719151681]"
