true_degree,noise_level,seed,selected_degree,c1,c2,coefficients
3,high,4201,2,0.2,0.8,"[2.50220843876609, 0.3621549954053417, 6.7011653998036085]"
3,high,4202,3,0.6666666666666666,0.3333333333333333,"[6.417677400823942, -7.172563981274571, 22.87640313541737, -23.188583442436318]"
3,high,4203,2,0.2,0.8,"[8.55610044123305, -9.101500268507145, 14.138023070197175]"
3,high,4204,1,0.3333333333333333,0.6666666666666666,"[5.178040891472358, 7.525679564682558]"
3,high,4205,3,0.5714285714285714,0.42857142857142855,"[-7.446594333160049, -3.727664550364753, -20.893418258645113, 20.715346130383583]"
3,high,4206,2,0.2,0.8,"[-4.308719517509828, -1.4546843309205393, -4.556630178289512]"
3,high,4207,2,0.6666666666666666,0.3333333333333333,"[2.206067674253906, -3.5022416084777563, 11.206085638476285]"
3,high,4208,2,0.5714285714285714,0.42857142857142855,"[2.6774089235791045, 9.711819981729315, -14.051143348495023]"
3,high,4209,2,0.2,0.8,"[1.3214979044414372, 3.9183559797200096, -9.919689679192128]"
3,high,4210,1,0.0,1.0,"[2.8135221353181468, 6.795667757279581]"
3,high,4211,1,1.0,0.0,"[-6.682726072126855, -7.1464006595753435]"
3,high,4212,2,0.2,0.8,"[18.39395297647975, -27.705926330491288, 29.137718098572254]"
3,high,4213,2,0.8,0.2,"[4.4409725899399906, -6.095435954898536, 14.174571093115901]"
3,high,4214,2,0.42857142857142855,0.5714285714285714,"[1.9431509175367072, -0.9266359953252711, -6.8295166224944825]"
3,high,4215,2,0.2,0.8,"[-5.47482670094855, -23.960979129273266, 19.10671389436326]"
3,high,4216,2,0.42857142857142855,0.5714285714285714,"[-6.60132560671012, 1.3697343927663657, -9.656954925020347]"
3,high,4217,2,0.2,0.8,"[2.3418519455031146, 7.017190363130804, -12.115419914118306]"
3,high,4218,2,0.2,0.8,"[-4.070129047503036, 2.7213367521482152, 3.3361732444888634]"
3,high,4219,2,0.2,0.8,"[4.17288027736175, 5.575712615209316, -11.807132027108233]"
3,high,4220,2,0.3333333333333333,0.6666666666666666,"[-5.16691411204648, -5.34382648780074, 10.826153340340824]"
3,high,4221,2,0.3333333333333333,0.6666666666666666,"[9.477733808099716, -5.794485798953063, 13.002784832036848]"
3,high,4222,1,0.3333333333333333,0.6666666666666666,"[3.703767620646508, 4.64132261788226]"
3,high,4223,2,0.0,1.0,"[33.6167580030748, -6.228387596401883, 10.911231022410691]"
3,high,4224,2,0.5714285714285714,0.42857142857142855,"[-3.120263349647068, -0.12506192197931942, -6.846946171070325]"
3,high,4225,1,0.3333333333333333,0.6666666666666666,"[-2.354488898988483, -6.714373143447754]"
3,high,4226,2,0.5,0.5,"[5.830368187903928, -1.066806333643959, 8.7889467477895]"
3,high,4227,2,0.2,0.8,"[3.5191080818078078, 11.144229002877136, -17.1700100152004]"
3,high,4228,3,0.2,0.8,"[-9.241244783812421, 2.5928956359750477, -26.077827942935148, 35.07771671799083]"
3,high,4229,1,0.8,0.2,"[-4.746409324254505, 9.28115860521595]"
3,high,4230,2,0.42857142857142855,0.5714285714285714,"[8.48706042526835, -4.558242332718887, 12.077792877772575]"
3,high,4231,2,0.8,0.2,"[7.771233688257552, -16.384736774887784, 22.555169406002012]"
3,high,4232,2,0.2,0.8,"[1.6523315065478923, 2.4290061186358454, -6.971099818955779]"
3,high,4233,2,0.5,0.5,"[-6.2422568632525985, 23.818371121794442, -18.2695212937377]"
3,high,4234,1,0.2,0.8,"[-1.9369861112233044, 6.498125159764193]"
3,high,4235,2,0.8,0.2,"[1.3549695067875247, -3.5198666463835964, 10.7291934981643]"
3,high,4236,3,0.5714285714285714,0.42857142857142855,"[-49.98388314458693, -8.949375567111819, -46.05374906731462, 54.643867676679164]"
3,high,4237,2,0.0,1.0,"[-4.868188077801938, -10.105721034239949, 2.225479805591237]"
3,high,4238,2,0.42857142857142855,0.5714285714285714,"[-11.06059835572614, 15.07715187969094, -25.053507508773095]"
3,high,4239,2,0.5,0.5,"[-4.956037223639083, 15.45284980140107, -8.872957735348248]"
3,high,4240,2,0.6666666666666666,0.3333333333333333,"[-4.2043622830989555, 12.441599324155396, -5.306780305607343]"
3,high,4241,1,1.0,0.0,"[9.266082366072201, -6.629496987800591]"
3,high,4242,2,0.2,0.8,"[-5.590600100946703, -6.200393770900401, 11.012300081797138]"
3,high,4243,2,0.8,0.2,"[2.0629398282577807, 0.6135906675555287, -9.812446456292719]"
3,high,4244,1,0.6666666666666666,0.3333333333333333,"[8.878697424826283, 8.978199068164075]"
3,high,4245,1,1.0,0.0,"[-5.1584723067305385, 5.145110999502669]"
3,high,4246,3,1.0,0.0,"[-8.246308738008095, -10.073203599669545, 16.856103124093067, -13.724397840538163]"
3,high,4247,1,0.5714285714285714,0.42857142857142855,"[2.5192256978193894, -5.358618294772251]"
3,high,4248,1,0.0,1.0,"[-5.265761424866778, 6.386870671873555]"
3,high,4249,1,0.5,0.5,"[8.616828134858459, 11.105419216915525]"
3,high,4250,2,0.0,1.0,"[-6.993149975340409, 13.929633400107722, -18.649579473683197]"
3,high,4251,2,0.2,0.8,"[5.336388347849909, -3.321757642763227, 7.386259810430539]"
3,high,4252,2,0.5,0.5,"[-3.291945516564966, -5.552451918804207, 24.91404641562891]"
3,high,4253,2,1.0,0.0,"[-7.708025745862604, -5.780961308607249, -4.081523992264964]"
3,high,4254,1,0.8,0.2,"[-3.2787475162859265, 5.953720487096145]"
3,high,4255,2,0.3333333333333333,0.6666666666666666,"[1.7580086813528533, -0.19186313473001396, 7.695036885627418]"
3,high,4256,2,0.2,0.8,"[2.455287397761969, 13.137169162536471, -20.025993169469835]"
