true_degree,noise_level,seed,selected_degree,c1,c2,coefficients
5,high,4801,2,0.0,1.0,"[-6.01227938016124, -11.583802452911911, 7.096665368794264]"
5,high,4802,2,0.2,0.8,"[6.777517514077983, 2.747036157031908, -8.722131853455734]"
5,high,4803,3,0.3333333333333333,0.6666666666666666,"[-22.637300939574303, 36.33712496900741, -88.90562315381048, 63.94827655386808]"
5,high,4804,2,0.42857142857142855,0.5714285714285714,"[-15.845205749052518, 16.366007574454123, -6.832437565386086]"
5,high,4805,2,0.3333333333333333,0.6666666666666666,"[-7.085978746198647, -14.823196665339486, 10.433523861119898]"
5,high,4806,3,0.42857142857142855,0.5714285714285714,"[-1.4738327401247568, 5.680161320488471, -13.302097249342635, 13.215981318426865]"
5,high,4807,2,0.3333333333333333,0.6666666666666666,"[2.363299299766438, 16.87444789724212, -12.532802541246555]"
5,high,4808,3,0.5,0.5,"[1.8408208228970042, 6.595029553909409, -14.025731477556793, 14.506938839414847]"
5,high,4809,2,0.6666666666666666,0.3333333333333333,"[-3.9054225531901823, -0.5868801302227808, 9.905297240462529]"
5,high,4810,1,0.5714285714285714,0.42857142857142855,"[3.156830760781945, -6.137094096810631]"
5,high,4811,1,0.2,0.8,"[-4.182598615406236, 6.19156388590624]"
5,high,4812,2,0.0,1.0,"[-10.131723703112328, 2.0043920188444493, 4.5363832197395615]"
5,high,4813,2,0.6666666666666666,0.3333333333333333,"[4.508248001028846, 16.218023006978544, -8.443771647874804]"
5,high,4814,1,0.0,1.0,"[-1.992578212454099, -7.290408064108011]"
5,high,4815,2,0.5,0.5,"[2.593754745457538, 3.0655656532802564, 5.4393577254029495]"
5,high,4816,2,0.5,0.5,"[-0.20290820647251573, -9.234802767023218, 17.55101159940438]"
5,high,4817,2,0.0,1.0,"[3.7736633968322244, 11.688500404811267, -19.00284420159427]"
5,high,4818,2,0.2,0.8,"[-3.9685539125159415, -22.622060091346476, 23.100253444538147]"
5,high,4819,3,0.8,0.2,"[-2.9408821808684826, -3.0068563157495882, 14.098247346077898, -20.322613979456424]"
5,high,4820,3,0.6666666666666666,0.3333333333333333,"[-6.241294446238495, 13.533503762868465, -27.96728720914269, 28.220563894829866]"
5,high,4821,2,0.3333333333333333,0.6666666666666666,"[17.80657705172917, -19.38934780024202, 10.687967797600816]"
5,high,4822,1,0.0,1.0,"[5.914598402457877, -5.751506934734428]"
5,high,4823,3,0.2,0.8,"[-2.8871402107658874, 0.5637206706197982, 26.300878770596327, -23.72365101677112]"
5,high,4824,2,0.5714285714285714,0.42857142857142855,"[-1.3861313106756639, 1.1564054013457923, -6.338696006752039]"
5,high,4825,2,0.6666666666666666,0.3333333333333333,"[-3.2556771865964684, 4.357226558588273, -9.443356874021852]"
5,high,4826,3,0.6666666666666666,0.3333333333333333,"[-0.44504230162119135, -14.725840016043271, 29.461457696477478, -23.414764698540512]"
5,high,4827,2,0.0,1.0,"[1.6760336830128, -1.9098641889143497, -5.22863216220013]"
5,high,4828,2,0.5714285714285714,0.42857142857142855,"[-2.162109017079197, -1.5829381823248694, -4.263421801067488]"
5,high,4829,3,0.3333333333333333,0.6666666666666666,"[1.8000237362054399, 5.992918398466105, -19.378658397815563, 19.027990504915323]"
5,high,4830,3,0.42857142857142855,0.5714285714285714,"[-3.3844613476076457, -5.313215971329432, 26.718828201724293, -29.80173692462105]"
5,high,4831,3,0.3333333333333333,0.6666666666666666,"[-5.06670641520102, 2.1829342295884735, -22.466666386908855, 17.406880227884262]"
5,high,4832,3,0.2,0.8,"[1.6785837539616661, -24.877449703356657, 46.10654802214366, -29.796926635238513]"
5,high,4833,3,0.3333333333333333,0.6666666666666666,"[-1.3401828151650401, -2.9406424505298934, 13.907545364087131, -20.473615667570154]"
5,high,4834,2,1.0,0.0,"[-3.9421234136903296, -5.433527711733698, -6.035990927103293]"
5,high,4835,2,0.3333333333333333,0.6666666666666666,"[3.65956229261742, 13.1749226658477, -6.574566921957624]"
5,high,4836,2,0.0,1.0,"[-3.8557832248401116, -14.01579560476095, 18.059062077069704]"
5,high,4837,3,0.5714285714285714,0.42857142857142855,"[-42.40508017673666, 8.659493149829808, 56.06348906662024, -73.19193405868634]"
5,high,4838,3,0.0,1.0,"[-5.533900839238082, -0.8530741232566127, -8.297679996174734, 14.641930569650084]"
5,high,4839,2,0.0,1.0,"[2.7400130425319893, 3.7291065722444285, -9.384045242602692]"
5,high,4840,2,0.5714285714285714,0.42857142857142855,"[3.927796332625532, -10.116743343756939, 13.123413686396997]"
5,high,4841,3,0.5,0.5,"[-4.621336918695808, -18.475703089561673, 54.45457554587673, -47.23126064130902]"
5,high,4842,2,0.6666666666666666,0.3333333333333333,"[15.52566704352853, -4.784457304812593, -3.6481954450351552]"
5,high,4843,2,0.3333333333333333,0.6666666666666666,"[1.6130754357081227, 5.316239999476959, -10.528227981989458]"
5,high,4844,1,0.2,0.8,"[-29.10988704980812, 10.406501131235444]"
5,high,4845,2,0.8,0.2,"[3.440577566746914, -9.70400888234687, 4.182469284314811]"
5,high,4846,3,0.8,0.2,"[2.3158010510654483, 9.061636233625459, -13.90369149356724, 13.398923860068345]"
5,high,4847,3,0.5,0.5,"[4.428345482209075, -3.8630415394164177, 19.080769446985244, -21.275490230426257]"
5,high,4848,2,0.2,0.8,"[-5.892718638712303, -20.06111533465647, 22.060109357776312]"
5,high,4849,2,0.42857142857142855,0.5714285714285714,"[1.8302535047720183, 1.516720433202053, -5.729863477254914]"
5,high,4850,3,0.42857142857142855,0.5714285714285714,"[24.22120073968339, 13.099345129150183, 12.119825689436507, -24.79066476297268]"
5,high,4851,3,0.8,0.2,"[-1.584079352257966, -9.684645045441215, 25.127026331701142, -26.15967462575625]"
5,high,4852,3,0.3333333333333333,0.6666666666666666,"[0.5626094400619293, 5.7710818967982505, -15.794863860427398, 16.50970404938845]"
5,high,4853,4,0.42857142857142855,0.5714285714285714,"[-8.86305889884009, 58.38866539521991, -209.0297201349102, 264.32727841391454, -115.69695288272216]"
5,high,4854,2,1.0,0.0,"[-3.7120981840073854, 4.504568931800796, -15.513869995634392]"
5,high,4855,2,0.3333333333333333,0.6666666666666666,"[-43.43044330085965, -18.7177488070232, 12.878761454055635]"
5,high,4856,2,0.8,0.2,"[-2.4807355404347735, 3.4191682179766216, -12.210204000222747]"
5,high,4857,2,0.5714285714285714,0.42857142857142855,"[-2.2083540023768062, -3.148990074183532, -6.696338421203457]"
5,high,4858,2,0.3333333333333333,0.6666666666666666,"[-2.941567841295953, 4.267523635140589, -9.384016066313299]"
5,high,4859,2,0.0,1.0,"[1.7480209135236846, 11.562774777082646, -18.796578840691605]"
5,high,4860,2,0.6666666666666666,0.3333333333333333,"[-14.47284591260465, 22.589426635305088, -11.713482399771685]"
5,high,4861,1,0.5714285714285714,0.42857142857142855,"[1.782949937733421, 4.421516383166275]"
5,high,4862,3,1.0,0.0,"[-5.783133253305007, 9.497071765493251, -30.95358840139213, 32.727758070566324]"
5,high,4863,3,0.5714285714285714,0.42857142857142855,"[5.5443577869031255, 9.058600483949796, 9.351179805948979, -20.483496268258033]"
5,high,4864,3,0.3333333333333333,0.6666666666666666,"[-1.6738414891249431, 7.049964550913466, -25.59074884866299, 24.485937365286308]"
5,high,4865,1,1.0,0.0,"[-3.057794980837507, 6.075677906736359]"
5,high,4866,2,0.5714285714285714,0.42857142857142855,"[1.1886984537851661, 6.405831402988084, -15.000017665341867]"
5,high,4867,1,0.5,0.5,"[-9.700428816695561, -7.584242803456121]"
5,high,4868,2,0.0,1.0,"[-7.03588008124077, 15.123619505863308, -16.231855502238158]"
5,high,4869,2,0.0,1.0,"[-2.660302813241957, -27.077696993876884, 18.122052174551904]"
5,high,4870,3,0.0,1.0,"[-1.6288759578090684, 0.9415649890960559, -11.880379921290952, 15.453155246492695]"
5,high,4871,1,0.2,0.8,"[-5.023296142653328, -7.046340677151129]"
5,high,4872,1,0.6666666666666666,0.3333333333333333,"[-5.118899203860945, -7.516284097355978]"
5,high,4873,2,0.3333333333333333,0.6666666666666666,"[-4.720069685717902, 2.124860710202394, -9.218334678377019]"
5,high,4874,2,0.42857142857142855,0.5714285714285714,"[2.7961693880773746, -1.0976520653587047, 8.076304471988713]"
5,high,4875,2,0.8,0.2,"[-15.158059579488928, -3.9811987130167554, 14.124065884041656]"
5,high,4876,2,0.5714285714285714,0.42857142857142855,"[1.6870014449450146, 1.5890651828597708, 5.448473233122936]"
5,high,4877,3,0.6666666666666666,0.3333333333333333,"[4.5681401940176976, -8.4576501652692, 20.32171205622765, -19.01424448651117]"
5,high,4878,2,0.3333333333333333,0.6666666666666666,"[-14.346287942962338, 17.38059456978996, -21.573614297128206]"
5,high,4879,3,0.5714285714285714,0.42857142857142855,"[0.42036030138557695, 25.392179537410275, -84.8018441938377, 65.43784933381126]"
5,high,4880,1,0.0,1.0,"[4.158051598281056, -11.41883152356076]"
5,high,4881,2,0.0,1.0,"[3.3835070845001325, -4.447295933265784, 9.386402374739502]"
5,high,4882,2,0.8,0.2,"[4.11380855088544, 3.510920580228946, -8.509334621844888]"
5,high,4883,2,0.5,0.5,"[-0.9414006309805222, -6.290739685401013, 10.773498949817638]"
5,high,4884,2,0.6666666666666666,0.3333333333333333,"[-0.4040269101159976, -7.425922914785626, 14.674172286704286]"
5,high,4885,3,0.6666666666666666,0.3333333333333333,"[-5.974155083051338, -11.518606123789814, 28.296478751395657, -24.10873714891287]"
5,high,4886,2,0.2,0.8,"[-1.5908385762811785, -2.3832086100941123, 7.490238456464992]"
5,high,4887,2,0.5714285714285714,0.42857142857142855,"[-6.935044625660233, 8.502150337077385, -2.6322455959553044]"
5,high,4888,3,0.2,0.8,"[-4.985843606095044, -14.736555692204828, 27.157259343909438, -22.70964207125117]"
5,high,4889,1,0.3333333333333333,0.6666666666666666,"[0.4769419179643261, 7.5941876007773645]"
5,high,4890,2,0.42857142857142855,0.5714285714285714,"[-3.2435313101838705, -5.533224401397063, -8.358520699851907]"
5,high,4891,1,0.8,0.2,"[-1.1143957048837558, -7.808655630138515]"
5,high,4892,3,0.5714285714285714,0.42857142857142855,"[3.4533332859780463, -6.805952608223246, 42.540388443342465, -44.4695289607757]"
5,high,4893,3,0.3333333333333333,0.6666666666666666,"[6.230120605781235, -5.658623287881948, 44.1395265864108, -43.56996862806634]"
5,high,4894,1,0.42857142857142855,0.5714285714285714,"[1.46079890168352, 5.314172290684638]"
5,high,4895,1,0.3333333333333333,0.6666666666666666,"[4.215336699620882, 5.874512938512857]"
5,high,4896,2,0.2,0.8,"[-4.354890956531686, -4.014814061226871, 10.176860370830486]"
5,high,4897,3,0.6666666666666666,0.3333333333333333,"[3.446523644969099, -4.112499554711587, 11.817828059904281, -14.536876792251636]"
5,high,4898,2,0.0,1.0,"[9.579375770393897, 17.67503035636012, -17.90574370460695]"
5,high,4899,3,0.5714285714285714,0.42857142857142855,"[28.480900360255294, 65.91250508208053, -137.18153054160666, 97.37905918893784]"
5,high,4900,3,0.5,0.5,"[3.826946516276186, 16.08969941612757, -73.91803389524208, 54.43273399115891]"
5,high,4901,2,0.3333333333333333,0.6666666666666666,"[-0.6571531874634277, -8.522428910858775, 13.855137717311122]"
5,high,4902,3,0.6666666666666666,0.3333333333333333,"[17.463625778659885, -27.02336567096098, 106.47917834314597, -87.66818224268941]"
5,high,4903,2,0.2,0.8,"[1.949449920016354, -3.643082476430332, 8.854732651189995]"
5,high,4904,2,0.5,0.5,"[1.0493624674948636, 2.294946407181784, -7.324298415352594]"
5,high,4905,3,0.2,0.8,"[5.273678863344367, 7.857696905834477, -28.81407951454852, 27.02397929129665]"
5,high,4906,1,1.0,0.0,"[-19.102261338481497, 8.179086503111096]"
5,high,4907,1,0.5,0.5,"[-3.963884321818108, -6.290197102279075]"
5,high,4908,3,0.42857142857142855,0.5714285714285714,"[-5.819714850593436, 15.923457978503098, -51.342095930018246, 41.13344679470388]"
5,high,4909,2,0.5,0.5,"[-7.2387215990443226, 13.16405910319861, -20.505631513156725]"
5,high,4910,1,0.5714285714285714,0.42857142857142855,"[-0.40765534701714357, -7.1595075582811365]"
5,high,4911,3,0.5,0.5,"[0.8104763577365083, 4.807630201410026, 33.699364330330425, -41.73904634184522]"
5,high,4912,2,0.8,0.2,"[-1.4700293206130037, 0.9700903638630793, -7.078870819130534]"
5,high,4913,3,0.0,1.0,"[-2.16509906584434, 6.752671904253557, -16.925601472333053, 18.098359726643725]"
5,high,4914,3,0.0,1.0,"[-3.810089982991192, 3.365593026823501, 26.935547065206087, -32.60590441499446]"
5,high,4915,1,0.3333333333333333,0.6666666666666666,"[-8.409868819249699, 6.788626039575761]"
5,high,4916,3,0.3333333333333333,0.6666666666666666,"[3.32301067505113, 3.6072642390574696, -27.925763111550292, 31.675663376624804]"
5,high,4917,3,0.2,0.8,"[-26.119608688187565, -45.422869705470305, 96.44472558767076, -61.816850921360654]"
5,high,4918,3,0.5714285714285714,0.42857142857142855,"[4.482651401755449, -2.3006152658730294, 33.106466077337735, -29.979838567171022]"
5,high,4919,4,0.5714285714285714,0.42857142857142855,"[24.98820776001563, 18.868889674726734, -51.38790150444936, 98.8750324112692, -65.5647763267213]"
5,high,4920,1,0.2,0.8,"[2.090889420900546, -4.4294731146062984]"
5,high,4921,5,0.6666666666666666,0.3333333333333333,"[3.3825977456059575, -39.8104490095554, 275.5238572710394, -772.3811255257, 917.7563816410833, -379.0840713430272]"
5,high,4922,2,0.2,0.8,"[-4.421224993313723, -9.894241339695856, 15.791776386765477]"
5,high,4923,2,0.5,0.5,"[2.9165139542657816, -5.744247889889553, 10.816480882028394]"
5,high,4924,2,0.2,0.8,"[-3.733224944444668, 8.351552154155385, -16.1954363669531]"
5,high,4925,3,0.5714285714285714,0.42857142857142855,"[5.265258972276844, -2.1965611452754916, -16.681008024220144, 22.86182623442676]"
5,high,4926,3,0.3333333333333333,0.6666666666666666,"[1.9044076999218877, -9.953417115182763, 22.003255847187543, -18.427221129012437]"
5,high,4927,2,0.6666666666666666,0.3333333333333333,"[-6.453001611196588, 1.2365109668782726, 5.160690463590692]"
5,high,4928,3,0.0,1.0,"[11.065943414981854, -3.7530790203091056, 44.11377116076617, -41.12929860673789]"
5,high,4929,2,1.0,0.0,"[-2.0289692930901935, 1.992974128539754, 4.133003164347974]"
5,high,4930,2,0.42857142857142855,0.5714285714285714,"[-3.570739594765211, 0.1812614263269706, -6.1872364190909055]"
5,high,4931,3,0.2,0.8,"[-4.904261244629246, 4.3428524137739055, -19.437368751685895, 23.084534883063164]"
5,high,4932,2,0.8,0.2,"[2.4769902869993694, -7.410482727794023, 11.119029310572719]"
5,high,4933,2,0.8,0.2,"[7.275798692880795, 13.335234566705644, -17.79294080721318]"
5,high,4934,2,1.0,0.0,"[6.11665643614909, -11.942476320352997, 17.51089165918656]"
5,high,4935,2,0.0,1.0,"[-2.4252464275327323, -4.512439245132978, 10.754112468361196]"
5,high,4936,2,0.3333333333333333,0.6666666666666666,"[2.7006120533963993, -4.406232758803254, 11.00669787941247]"
5,high,4937,2,0.0,1.0,"[4.620434481566397, 12.454087612243178, -16.331646007519588]"
5,high,4938,2,0.3333333333333333,0.6666666666666666,"[-16.57667969343246, 24.759591206003087, -19.521603438128924]"
5,high,4939,3,0.3333333333333333,0.6666666666666666,"[-5.584954437940577, 3.301685664122536, -23.765628050996977, 27.66420980397799]"
5,high,4940,2,0.3333333333333333,0.6666666666666666,"[6.810707827706966, 1.9440537585869428, -10.763634326164746]"
5,high,4941,1,0.6666666666666666,0.3333333333333333,"[6.879210722101206, -6.406661539483086]"
5,high,4942,3,0.5,0.5,"[-3.878702641202054, -0.9102768552763516, -22.37904021275619, 28.511685429387107]"
5,high,4943,2,1.0,0.0,"[8.944112347358384, 3.1051479771575727, -17.305817883741557]"
5,high,4944,2,0.2,0.8,"[3.474962583672464, -2.4724289948837668, 7.130966415822359]"
5,high,4945,2,0.2,0.8,"[-2.9276376919232763, 8.135290418940226, -18.021166250279926]"
5,high,4946,2,0.5,0.5,"[1.8087901972130975, -2.7213692601364174, 7.766562882403147]"
5,high,4947,1,0.2,0.8,"[-8.69518923799719, 6.101075108739938]"
5,high,4948,2,0.5,0.5,"[-6.268516640972484, -0.3655852150853749, -7.349762815959721]"
5,high,4949,3,0.2,0.8,"[-23.985126822990765, -35.875065845268956, 105.77698939077946, -75.16974066613652]"
5,high,4950,4,0.6666666666666666,0.3333333333333333,"[3.7738493410763856, -12.39386536913022, 92.00077918576042, -160.79880115297394, 89.52402600165689]"
5,high,4951,2,0.5714285714285714,0.42857142857142855,"[-0.35135711673405623, -0.6023248845639837, 6.414119249964362]"
5,high,4952,2,0.5,0.5,"[1.6573632377224434, -5.890710676076805, 10.945172881398172]"
5,high,4953,1,0.2,0.8,"[1.6059562667374236, -5.760006772528968]"
5,high,4954,1,0.5714285714285714,0.42857142857142855,"[1.9236224638929362, 7.522059299312085]"
5,high,4955,3,0.8,0.2,"[-11.094338125395444, -8.67478110492638, -20.336286726211988, 26.63481084123455]"
5,high,4956,4,0.0,1.0,"[-3.5391799677536127, 4.186130355364826, -35.94104493300447, 101.46631320378488, -80.73812818141721]"
5,high,4957,3,0.5714285714285714,0.42857142857142855,"[-2.752611164599428, -1.9992529090291322, 25.74272579897226, -34.43177265372424]"
5,high,4958,3,0.5714285714285714,0.42857142857142855,"[-3.1442821639792817, -11.076676337762663, -22.514981885493103, 45.10669243790138]"
5,high,4959,3,0.2,0.8,"[-5.658162993691364, -1.781969328640497, 32.20019911687187, -38.55598098002542]"
5,high,4960,3,0.42857142857142855,0.5714285714285714,"[2.947498014656692, -8.771637722412564, -16.826227339299088, 21.951621686092338]"
5,high,4961,2,0.2,0.8,"[-2.55679629469527, 4.015494825809744, -10.761959251236553]"
5,high,4962,3,0.0,1.0,"[-9.248008824666773, 9.836633242940291, -43.605180827130305, 41.95907020058542]"
5,high,4963,1,0.42857142857142855,0.5714285714285714,"[-5.055230452154838, 7.245108846352818]"
5,high,4964,3,0.8,0.2,"[-3.2712682263308803, -1.9475804165891157, 32.764888958218, -26.757305064606538]"
5,high,4965,2,0.0,1.0,"[2.9184912242032475, 0.5639017296703872, 4.716530744491845]"
5,high,4966,3,0.5714285714285714,0.42857142857142855,"[5.538413542178886, -3.210345056633899, 15.574718354387985, -19.22624707635988]"
5,high,4967,2,0.5,0.5,"[-3.656648557170972, 1.3292199566647256, -13.741643340713079]"
5,high,4968,1,1.0,0.0,"[3.7906795980647785, 10.733319064496875]"
5,high,4969,3,0.8,0.2,"[24.248789157390984, -9.046795650080897, 12.716180444101646, -25.24062340698514]"
5,high,4970,3,0.6666666666666666,0.3333333333333333,"[-8.3522964787871, -11.170374620916672, 21.759459589881804, -18.87247085700346]"
5,high,4971,2,0.6666666666666666,0.3333333333333333,"[2.094573648040643, -4.31990534706526, 9.170093302853418]"
5,high,4972,2,0.2,0.8,"[4.387841507698373, 0.20799493743615313, 7.593996814749469]"
