true_degree,noise_level,seed,selected_degree,c1,c2,coefficients
6,high,5101,2,1.0,0.0,"[-1.2740345029198534, 2.3774914901490827, -10.288095080997495]"
6,high,5102,4,0.5714285714285714,0.42857142857142855,"[-0.8680423143381947, -29.245159843904062, 92.220155771264, -147.71281379811293, 88.24172187007292]"
6,high,5103,2,0.42857142857142855,0.5714285714285714,"[5.46370832841283, 1.3715247289111414, 5.637395549646102]"
6,high,5104,3,0.3333333333333333,0.6666666666666666,"[-1.586162433960455, -3.9931673395634393, 21.14628356841674, -23.740480669126047]"
6,high,5105,3,0.2,0.8,"[3.9848987872709447, -17.84688910630385, 40.34229800710171, -31.556913027665477]"
6,high,5106,4,0.0,1.0,"[3.245789002755591, 22.937494910130805, -129.29341158063028, 220.60324869403462, -122.71243661855883]"
6,high,5107,2,0.5714285714285714,0.42857142857142855,"[2.710467100474863, 3.3494016729110885, -7.687280285401027]"
6,high,5108,2,0.8,0.2,"[14.709734490204944, 9.30496602863161, -15.820958125731941]"
6,high,5109,3,0.8,0.2,"[16.201633107159196, 2.967350232948811, 8.618712808919827, -16.515632303478753]"
6,high,5110,1,1.0,0.0,"[6.928539507956767, -6.653614030199288]"
6,high,5111,1,0.3333333333333333,0.6666666666666666,"[5.672602283080493, 10.523439051888499]"
6,high,5112,3,0.5714285714285714,0.42857142857142855,"[2.781847918507334, 5.7817541789944995, -23.808564564930833, 24.78516961029527]"
6,high,5113,2,0.8,0.2,"[-3.162629977907432, 0.6268710816469022, -7.689572754729643]"
6,high,5114,3,0.6666666666666666,0.3333333333333333,"[-5.020407794943561, -14.199757512515337, 70.76141410508029, -55.20453323961042]"
6,high,5115,3,0.6666666666666666,0.3333333333333333,"[3.0200372155841553, 5.082991508758697, -28.838938400614783, 31.05882502147222]"
6,high,5116,3,0.42857142857142855,0.5714285714285714,"[-21.891565095388938, -34.67320947558962, 73.64970409074594, -31.400609317202463]"
6,high,5117,2,0.8,0.2,"[2.396171960182838, -0.40249773094454067, -6.826823596958961]"
6,high,5118,2,0.0,1.0,"[-2.472712057432304, 2.977406071633848, 2.2827779089990874]"
6,high,5119,2,0.0,1.0,"[-1.3087834783629746, -0.054624339102725086, 3.6263595242448363]"
6,high,5120,3,0.5714285714285714,0.42857142857142855,"[8.077890064103482, 11.09943969622433, 27.597033437929362, -42.11771906864992]"
6,high,5121,2,0.6666666666666666,0.3333333333333333,"[-1.0342120803805834, -3.793344268218807, 18.023733761577454]"
6,high,5122,1,0.6666666666666666,0.3333333333333333,"[-6.905013491875364, -8.376812088263907]"
6,high,5123,3,0.8,0.2,"[7.1956303590068496, 16.04287939772086, -64.46945928662801, 44.647774773263464]"
6,high,5124,2,0.0,1.0,"[-24.59463248905917, -19.694748222925163, 21.16200128803804]"
6,high,5125,4,0.6666666666666666,0.3333333333333333,"[-3.8029417522691062, 14.549176654215962, -63.993829949222444, 113.91887105543974, -71.6142969620058]"
6,high,5126,2,0.5714285714285714,0.42857142857142855,"[-8.024557218582045, 23.85373919682665, -14.175209647409984]"
6,high,5127,1,0.3333333333333333,0.6666666666666666,"[7.241766480375147, 4.471954705909113]"
6,high,5128,3,0.2,0.8,"[9.165751464127355, -1.0698249787047567, 33.11626631876069, -38.36812451940844]"
6,high,5129,2,0.8,0.2,"[-57.77244739497815, -96.04681884292377, 91.91412355760507]"
6,high,5130,3,0.2,0.8,"[17.2599590949476, 7.225668038630746, 22.890990736782044, -28.334102706071906]"
6,high,5131,1,0.0,1.0,"[5.232833876533342, -4.758123213399164]"
6,high,5132,2,0.0,1.0,"[-10.254515047463624, 3.494210987022364, -8.11567645990306]"
6,high,5133,2,0.42857142857142855,0.5714285714285714,"[-2.7510035694770996, 1.3716102282320741, -6.630497975084927]"
6,high,5134,2,0.42857142857142855,0.5714285714285714,"[29.623129339675955, 27.761829646761004, -15.45238262478592]"
6,high,5135,3,0.0,1.0,"[1.1104686264807722, 6.2319978096277575, -23.52726799319596, 23.47937674259299]"
6,high,5136,4,0.0,1.0,"[-2.499615425274469, 15.19793527667349, -54.92696132235844, 90.32684621493539, -57.1293633803161]"
6,high,5137,1,0.42857142857142855,0.5714285714285714,"[-6.059648249672913, 4.791167203947131]"
6,high,5138,1,0.5,0.5,"[3.14314210122037, -5.594823007494395]"
6,high,5139,3,0.6666666666666666,0.3333333333333333,"[2.234334233322241, 15.791039281866759, -30.70689499491605, 26.730418993700336]"
6,high,5140,2,0.5,0.5,"[2.393469711619152, 5.521684754331965, -10.867031459634942]"
6,high,5141,3,0.42857142857142855,0.5714285714285714,"[1.408841864245663, 14.916387945410138, -27.585931422925047, 21.812830340693147]"
6,high,5142,4,0.2,0.8,"[2.9229011252118453, -60.91915764549059, 227.0742398861369, -334.22766264798946, 158.88896874915062]"
6,high,5143,2,0.5714285714285714,0.42857142857142855,"[-3.641552166782327, -12.104785475923796, 7.721522584937278]"
6,high,5144,3,0.2,0.8,"[-29.42130763564562, -45.030385228533895, 72.97097443636399, -31.19987284062716]"
6,high,5145,2,1.0,0.0,"[21.624948679787124, 36.638781071076416, -46.96155398476142]"
6,high,5146,1,0.0,1.0,"[-4.198699234285166, 9.76078472178477]"
6,high,5147,3,0.3333333333333333,0.6666666666666666,"[-19.78409309196609, 1.726139865928486, 13.024651403503334, -21.577982669183662]"
6,high,5148,2,0.3333333333333333,0.6666666666666666,"[-3.9658030507863535, 0.7739509147451524, -6.710096538775435]"
6,high,5149,1,0.5,0.5,"[-1.877032543665531, -6.524913367533008]"
6,high,5150,2,0.5714285714285714,0.42857142857142855,"[-5.45521874695091, 7.406217661240649, -11.94697211586219]"
6,high,5151,3,0.2,0.8,"[-5.092601860415607, -2.081179978667357, -24.852948643077706, 28.345975956583455]"
6,high,5152,1,0.6666666666666666,0.3333333333333333,"[11.819646473777361, 8.321619252577792]"
6,high,5153,2,0.0,1.0,"[3.869496595876306, -0.024011511498782702, -7.002701910235534]"
6,high,5154,3,0.0,1.0,"[-21.137992686936975, 25.385745205459024, -62.20317065301748, 36.3963187533629]"
6,high,5155,3,0.8,0.2,"[-9.32555148649186, -12.775017845048469, 64.33440201611633, -63.2695283908108]"
6,high,5156,2,0.2,0.8,"[0.7791389666796694, 10.081145014334416, -13.336580938001152]"
6,high,5157,2,0.8,0.2,"[-3.7331643869907962, 3.6753785194833752, -12.445494858609242]"
6,high,5158,2,0.2,0.8,"[-3.4559138835474674, -0.8803675944491454, -4.822346375031049]"
6,high,5159,1,0.5,0.5,"[-4.0064092119027075, 4.417178118220768]"
6,high,5160,1,0.0,1.0,"[6.145597483427982, -3.9634596384331746]"
6,high,5161,3,0.5714285714285714,0.42857142857142855,"[-16.268663943602608, 1.466422844677916, 33.56119399403131, -38.098689564634356]"
6,high,5162,2,0.5,0.5,"[1.5457836310019601, -2.532699271369257, 6.640183993184543]"
6,high,5163,2,0.0,1.0,"[-1.0056337050488806, -1.1036928077794423, 7.674769388162218]"
6,high,5164,2,0.3333333333333333,0.6666666666666666,"[3.1574868686607824, 16.289624895314553, -19.89346912688216]"
6,high,5165,2,0.6666666666666666,0.3333333333333333,"[12.868135230109996, -6.29014393073928, 11.415516869868062]"
6,high,5166,1,0.8,0.2,"[-1.8656802395333527, 6.8785214983435115]"
6,high,5167,2,0.6666666666666666,0.3333333333333333,"[-1.9922642235031232, 0.024972466061, -5.196609758240256]"
6,high,5168,3,0.5,0.5,"[-21.817733651956082, 76.97472086741183, -185.33243844408264, 135.05626393860243]"
6,high,5169,2,0.0,1.0,"[-1.7876607839875394, -0.2724410609863752, -5.967182937560258]"
6,high,5170,2,1.0,0.0,"[8.996519417024285, -16.780866104071087, 10.155291707555374]"
6,high,5171,4,0.5,0.5,"[-6.400995533215898, 27.413377597676156, -109.95296310345658, 149.9290111967066, -60.2279188079273]"
6,high,5172,3,0.0,1.0,"[36.01802057635024, -78.20331543068427, 168.0329323112259, -100.43650837781419]"
6,high,5173,3,0.6666666666666666,0.3333333333333333,"[4.531973297619479, -30.5702656249496, 68.16135360773418, -47.760199884647356]"
6,high,5174,2,0.6666666666666666,0.3333333333333333,"[-0.340730006771238, -1.1429173641430783, 7.492934208075989]"
6,high,5175,2,0.3333333333333333,0.6666666666666666,"[-3.7318719250587216, -0.6151367615857657, -4.415844003445957]"
6,high,5176,2,0.0,1.0,"[7.03039718819194, -11.000847864021738, 5.724309279971156]"
6,high,5177,1,0.3333333333333333,0.6666666666666666,"[1.790085719847548, -5.466678515490182]"
6,high,5178,3,0.8,0.2,"[-4.46046726270853, -2.273974269098175, -16.523014806029625, 29.005849448475654]"
6,high,5179,2,0.6666666666666666,0.3333333333333333,"[-5.202523664496131, -3.5963362098372307, 9.97252489330909]"
6,high,5180,2,0.2,0.8,"[2.0099640635563105, 9.941359680546915, -14.674052258617401]"
6,high,5181,3,0.6666666666666666,0.3333333333333333,"[-3.7209261250912347, 6.30492717113063, -26.08399887518007, 29.49416656759871]"
6,high,5182,3,0.5,0.5,"[9.472363927618892, -19.45187851914845, 46.47090758755312, -40.37974048729131]"
6,high,5183,3,0.8,0.2,"[-9.179616274102683, -1.2206213050212193, 44.20426212764555, -40.15067702017259]"
6,high,5184,1,0.6666666666666666,0.3333333333333333,"[7.181366665691686, 9.703479813638948]"
6,high,5185,2,0.5,0.5,"[-4.955073120364788, -0.48647280229317125, -10.731795825128602]"
6,high,5186,2,0.6666666666666666,0.3333333333333333,"[-2.3606050815374506, 3.2121335412509766, -9.28950864589049]"
6,high,5187,1,0.5,0.5,"[10.659226501343559, -9.944430642873913]"
6,high,5188,2,0.5,0.5,"[-5.844052657988164, -14.619459772878267, 24.345380392224897]"
6,high,5189,2,0.5,0.5,"[-0.3800732386854186, 2.358167338246808, -10.751145938924063]"
6,high,5190,1,0.0,1.0,"[-9.037454050157882, 7.195276169772445]"
6,high,5191,3,0.0,1.0,"[-2.8177101836212066, -13.603910415106501, 45.35331394647203, -37.622930141790434]"
6,high,5192,3,0.42857142857142855,0.5714285714285714,"[5.942056778638233, 6.334023855006599, -57.112681385609335, 57.95110560543676]"
6,high,5193,3,0.5,0.5,"[-3.140439324342765, -0.17734787793419166, 23.72687627217937, -29.68011363333193]"
