x1,x2
-1.1528441761614068,0.33173982525791046
-0.2980607629315638,0.1671966542813923
-1.8726197113053487,-0.7319499855008597
-1.2124423238178612,-0.0001417599203022979
-0.0783450198686898,-0.02325361381690305
0.8851779029248762,-1.3511001090140076
1.9842137243909332,0.20076714161518072
1.861340988595019,1.3414401554591189
2.9526951756067334,1.0216844840254882
0.9278812484980765,-0.30476621865482945
1.2842249202670173,-1.0178836014024915
0.9402309267168558,-0.0795779560235802
1.2539177085183384,1.188545157325204
1.6468783993494736,1.2690554245512016
0.6312269521798386,2.63396056879066
1.5421603198543803,1.2920266795278876
1.2428054623173679,-0.3267830450297
1.6712919348109687,-1.432215279148457
1.6706852536880978,0.35186100222865024
0.37602971963458454,-0.08061672133263631
0.4808684621996618,-0.10372545550242317
1.8856641003327992,0.7416359878286999
1.0257025647192477,1.7044923946269952
1.7223147179973328,-0.02434761103564842
0.9950522086561031,-0.3339144546605609
0.7141278258363106,0.7733896394205505
-0.7990165139982065,0.3325198898151025
0.4466253760208172,0.6465285608359574
-0.4469324592834463,0.8072996939381105
0.38946041624205563,0.7969018291744795
1.9926977697328567,0.7810477111723685
-0.10561347806066856,0.8932863354707454
-0.42035247256499275,1.2664935719795891
0.0911849401462605,0.17129197483903924
-1.1123117966692881,0.747571127984555
-1.414644646255788,1.3666081560543968
1.0503967908775593,3.4135113499952925
1.4196558885975372,2.2474228999385435
2.403159837303665,0.4653200883366504
1.5007944115685283,0.9544158300072928
0.20645633765555316,-0.6799585452273342
0.9365539451432373,-0.10034043661386854
-0.3906482812149986,-0.5201119133877065
-0.21495812908697365,0.3276162716997443
-0.714776150103177,0.7026272593886509
0.47152060151619724,0.7925272260272951
1.6233726253821055,0.05222169825595224
0.5912857332597334,0.11459503329965912
0.512351465785745,-0.0035611236214921904
1.6966641569150056,0.9409936042378764
1.9571361249170511,0.630033582002009
1.1912813786730885,1.0058095282844812
-0.7080425837230777,-0.5942152551029428
-0.707269566852772,-0.7384414979824161
0.9905985903192193,0.9436409842510499
-0.7227454828915061,2.1683230865851675
-0.02329411810292146,1.7790357937608756
1.061215462448092,0.5795819161173013
-0.6135771297255933,0.03530525969361298
-0.46083469668502575,-1.2123952492385364
-0.8206025249698798,-2.8550753475470594
-2.8324069240179828,-1.2578612865803258
-0.8173942405694312,-0.7001739317142375
-0.4129526158551725,-0.9500628891475158
0.771838275957097,0.5844079451347465
1.1562601288736885,1.622907084324474
0.8426474499661224,2.9098780474224744
1.9095772344598667,2.562124208200281
1.7304817832240516,0.6003769704555286
0.20166431978303223,1.183244077845855
1.5444109599752538,2.2536625665543926
0.7053222335694849,1.98501333399638
2.5986502195577965,1.676110435145628
1.2979109734878829,1.1880380855228583
0.6094388840282465,0.9644254896649577
0.9693987461755793,1.4216983294588053
1.052312329952011,0.43323012515075665
-1.066525414301444,-0.8154198439074176
-0.23096198532859824,0.6714355059803543
0.3158778636114223,1.6983676716238367
0.08063284128671949,-0.1991666690966487
-1.0123567849697015,-0.663847560821758
-2.525107534334908,-0.10653719878008883
-0.8926174080238707,-0.5751648969957398
0.5491859094065803,-0.2573675818251077
0.13837118457429354,0.13875089919390077
-0.6016705731488476,0.377255703469091
-1.1559560203406858,1.0533518315516355
-1.8788038667599745,2.4443976218005408
-0.6357306888889153,0.5116675573022547
0.29884170196355603,1.4434098854038309
0.22574006668173538,1.6428409360461451
0.12556202244726927,0.7479401255705835
1.8038278640980923,0.32262550757002817
1.0001613238394127,1.2728648642489766
1.4190508727819642,0.08142464223450652
0.5001356899568901,0.2872362467412991
0.9791723105188631,1.0546125871989043
1.427686881788029,0.11302632579223049
0.25899540249791986,0.26519432432446166
-1.288185422889039,-0.038210558889252066
0.8849839640019331,0.4003218442565367
-0.10813982782076892,0.25744884771299903
-2.7079455352736432,2.03346217880797
-2.3501512223547034,1.364172019937106
-2.291765401660575,0.3361327420329681
-1.5026667476850748,0.7093068164327153
0.0034366992337393487,0.8292159269733572
0.5107804132793912,1.0205448153056205
-0.2508711997963875,-2.2053669698988028
-0.19078119143427086,-3.076220228771275
-0.9934609876031216,-1.1477167839690448
-0.23984174835212413,-1.5921744649448362
-0.28769910507469887,-0.15975456274856592
0.2562113994010695,0.5763009277049717
0.6177377975579073,0.006798633083566985
-1.7315321306625269,-1.2869386104881244
0.22610729036591515,0.6690197708689365
0.2987112718803279,1.5287802358174636
1.1918124508780337,1.6710889444971786
0.1299838190166831,1.393997426094923
1.5223932773110758,1.7586128810941013
2.0345864805517464,1.3796667095357944
-0.16625989383319362,-0.01453895679292927
0.37087896453108044,1.5327683347806544
-1.792670664041641,0.009903392023009605
0.4378102489113038,0.7661437951892256
-0.18683861264252188,-0.8599976432363964
-1.1002010448539092,-0.5202211875920849
0.0183660487885825,0.23792462630369005
3.277833728707268,2.175541214473842
3.3436339193248195,1.3160906909053154
1.7993894707353704,-0.9065482420998063
1.1757520726568407,-0.022522446538144114
0.3884225844586333,-1.90964968392098
-1.0927029439858702,-2.2296311570922356
-0.583614527295532,-0.6053104294909091
-0.2766247663331839,-0.9976589039177385
-0.19382828258454995,-1.0102545474862783
-0.8015902784102089,-0.4263598314002575
-1.1126122450344544,-2.3896000710928558
-1.710323129900384,-4.658558476047682
-2.1835856704303853,-2.961597037237425
-1.7606196919756356,-2.886413383410446
-1.1741976830554097,-2.3204211012896825
-1.1960731512529383,-0.7639221023970504
-0.7483325532258712,-1.352118718405386
-1.6265047305060443,-1.56479611653294
-2.3167058994570633,-1.5408646999583697
-0.6984317619766797,-0.9733263075843339
-1.5773116032723786,-0.9925590385689922
-1.1974591819280076,-0.7662592674969015
-1.5518353798609321,-2.036192129395742
-1.6598048775013612,-2.1412208249398557
-1.8986720467689522,-0.8392897164523487
-2.453811897961956,-0.9615631506236328
-2.729536472008953,-1.9585600177695932
-2.3956856608340513,-2.377310010924458
-2.097230998108535,-2.242030511724837
-2.137044992837415,-1.50524546045416
-2.1614784894813246,0.6301672887298295
0.3585471774473974,0.31772272555632
-1.1233799506256004,-0.20708424481347798
-1.5903605188435808,-0.38874423310555173
-0.49126864925508196,-0.9521061958750834
-0.14568374625684394,-1.1773310618400323
-1.022042802582684,-1.711867100706352
-0.09992755654919205,-0.8251085616865718
-0.2243902849337671,-1.25398867351855
0.13329607130176357,-0.09316852592918345
0.16375720109502498,-0.5492983517191412
0.23087527892775664,0.14891269113488242
2.1684574239297127,0.46214253382643167
2.0990082479746563,0.9932967271224846
0.33457009243801816,1.5273793496050474
-0.09062845850697887,0.3165343493454752
0.6173655223253229,-0.36526181496793886
0.48306547160484925,-0.3497937046282781
0.4490929467871341,-0.946129493550293
-1.2452612460855144,-0.12931132705730164
-0.9229896378768967,0.11029704118594541
-0.8507810167214612,-0.8088681416479369
-0.860361137912199,-0.8245051708382638
-0.30254794970930843,-1.1992574770534465
-0.7357607617549411,-0.5948760008559382
-2.297893310880097,-1.0924263822866032
-2.8792035178014097,-3.1844079341872127
-3.176157672112649,-3.111826693597231
-3.815339794074773,-4.739565733757802
-2.205506159157677,-3.376830071369187
0.024710631683911632,-1.1830330553475736
0.3012779222330433,-0.12464559334756087
-1.229652478855974,0.777301037658953
-1.0072866697340466,-0.6864115222887037
-0.3083525483187042,0.4341316384977171
-0.11728477883050893,2.4209685502280047
-0.2595041234327195,0.4544864230686929
0.5154063254884708,2.4743249950785917
0.16415176395077202,2.608215110437257
2.2601978006587236,2.7730393827436286
1.878704856978732,2.1907138362151057
1.5597370756311775,2.4527075437825645
2.371359701324645,2.6493792568278165
1.5513601146931475,2.299062129607994
1.482253472544307,0.5254100114527545
1.475392670259049,2.50873854278702
1.561873795602217,1.1929255184973067
-0.14330335881945722,-0.19090942430042734
-1.1148881584138777,-1.058802246583176
-3.5805950838746865,-1.4756048338738772
-2.8175458296659843,-0.6154724525079934
-3.1436340621149546,-0.42321067593010586
-1.5987499250635682,0.5732088025614044
-0.657452984598382,-1.652442244659253
1.4354392974963797,-1.4749073845126026
0.35898111213641076,-0.24718478226124319
-1.089122330815083,-1.3045351515189822
-1.4109332253638665,-3.151597702830099
-0.07070618693966235,-1.0067633493607775
-0.5340773723711222,-1.0407909012242793
1.1909446317560477,0.8321396145233394
1.536508013001718,2.1494727498713995
1.6122787830081386,0.8066803909559288
2.1696352718685707,0.5135577352758717
0.8899563967109928,1.192057262874689
1.2689050960586843,2.0163514091799173
2.061190592054567,1.4967739619119462
2.2348173999272465,0.7276938500010652
2.6414696684407897,0.4705596568843269
0.07411949113811067,-0.969611117260075
0.28809398869196856,0.019413129269713836
0.39802816601405144,0.002232980207300346
-0.7040411328626094,-0.005643515975395336
0.34480898108957814,0.012690459089588851
1.7930121746241465,-1.096716939372111
1.2693962830695995,1.4418391700050006
-0.12887805765663907,-0.3373200299654753
-0.7937639995384264,-0.5297088363365153
-3.7268226823163175,-2.270096200874633
-2.0216770420017394,-2.423924497794953
-0.5230034057628052,-0.48338571310940837
1.040726921359334,-0.6222975158718141
1.6611128020871297,-0.4501042722554189
-0.9751553593894431,-0.9875936681476165
-1.6517309603606636,0.09314340530105991
-0.5252436138385379,-0.6718916412039242
-1.9963298673378589,-1.4320069181501238
-0.5353388390363715,-0.4783891255129721
1.1071402295092425,-0.5005356202157973
-1.312157315646259,0.1432569963310869
0.035861143763498804,1.4296824836905933
1.1202052558962463,1.240741398914801
1.9090185164234321,0.9469989228752222
1.787288225789641,0.3230849921228133
0.9486619363412919,0.1571177867772413
1.3301886966771899,-0.1394271846808653
0.7883402180133823,0.9473232292220729
0.836945910995956,-0.24022154752283942
-0.0704876448034294,0.2799818599094165
1.0381651264689504,1.8563123286413834
1.1908151703336787,2.2750302209254043
2.852637001926733,1.2591792258986498
3.247137271305111,2.5073032594540345
2.7753489698128297,1.3354301032270783
2.4004142276152036,-0.28548225559843354
2.1528741679565484,-0.6229677649344293
1.6646165867498337,0.332778484528509
1.9865192091253134,0.865587901875263
0.8950237386676609,-0.34802958022145236
0.461995394954288,-1.4962184412240664
-1.3020317323825839,-0.5754516559467602
1.5678437226138602,0.9882345788043932
0.7932259968024118,0.26317488421355717
0.586665660832583,-0.39300480594606685
0.29568741131183734,-0.3783476110758719
